audit_id,stratum,title,abstract,authors,year,publication_date,venue,doi,arxiv_id,url,record_type,sources,query_labels,source_status,original_exclusion_reason
AUD-760388792f90,expanded_alternate_terms,Projected clinical and economic benefits of improved patent foramen ovale testing among cryptogenic stroke patients in the United States,"BACKGROUND: Accurate determination of stroke etiology is essential for effective secondary stroke prevention, yet 25% to 40% of ischemic strokes are classified as cryptogenic. Patent foramen ovale (PFO), a common finding in cryptogenic stroke, elevates the risk of strokes. However, underuse of diagnostic practices may lead to underdiagnosis of PFO, missing opportunities for guideline-recommended PFO closures and preventable recurrent strokes. This study estimates the value of improving testing for PFO among patients with cryptogenic stroke in the US. METHODS: A cost-effectiveness analysis was conducted, employing a hybrid model including a decision tree and a Markov model to assess health outcomes and economic impacts from a US payor perspective over a life-time horizon. The model compared two PFO testing scenarios: the Current Diagnostic Scenario (54% testing) and Optimal PFO Diagnostics (100% testing). The decision tree evaluated diagnostic pathways for PFO (TTE, TEE, TCD), while the Markov model simulated patient progression through various health states (recurrent ischemic stroke, TIA, and death). Cost-effectiveness was determined using the incremental cost-effectiveness ratio (ICER) with a willingness-to-pay threshold of $75,000 per Quality-Adjusted Life Year (QALY). RESULTS: In a simulated cohort of 1,000 patients, increasing the diagnostic testing rate for PFO from 54% to 100% is expected to prevent 63 recurrent strokes, resulting in 23 life years saved and 286 QALYs gained. This led to cost-savings of $1.9 million for payors, indicating a dominant economic position (ICER = -$6,770/QALY). The model estimated screening four patients would lead to identifying and closing one PFO, while screening seven would prevent one recurrent stroke. Thorough sensitivity analyses confirmed the robustness of these findings. CONCLUSIONS: Improving PFO diagnostic testing among patients with cryptogenic stroke is projected to result in improved health outcomes for patients, while yielding cost-savings, underscoring the importance of adhering to PFO diagnostic guidelines.",John Volpi; Scott E. Kasner; Tjeerd Looman; Giorgia Tiozzo; Timon Louwsma; Ryan J. Imhoff; Erik J. Landaas,2025,2025-07-16,Journal of Medical Economics,10.1080/13696998.2025.2535236,,https://doi.org/10.1080/13696998.2025.2535236,article,['openalex'],"['""world model"" clinical', '""world model"" echocardiography', '""world model"" patient']",open-access,world-model phrase absent from title and abstract
AUD-5950024abe49,expanded_alternate_terms,ProTerrain: Probabilistic Physics-Informed Rough Terrain World Modeling,"Uncertainty-aware robot motion prediction is crucial for downstream traversability estimation and safe autonomous navigation in unstructured, off-road environments, where terrain is heterogeneous and perceptual uncertainty is high. Most existing methods assume deterministic or spatially independent terrain uncertainties, ignoring the inherent local correlations of 3D spatial data and often producing unreliable predictions. In this work, we introduce an efficient probabilistic framework that explicitly models spatially correlated aleatoric uncertainty over terrain parameters as a probabilistic world model and propagates this uncertainty through a differentiable physics engine for probabilistic trajectory forecasting. By leveraging structured convolutional operators, our approach provides high-resolution multivariate predictions at manageable computational cost. Experimental evaluation on a publicly available dataset shows significantly improved uncertainty estimation and trajectory prediction accuracy over aleatoric uncertainty estimation baselines.",Golnaz Raja; Ruslan Agishev; Miloš Prágr; Joni Pajarinen; Karel Zimmermann; Arun Kumar Singh; Reza Ghabcheloo,2025,2025-10-22,arXiv (Cornell University),10.48550/arxiv.2510.19364,2510.19364,http://arxiv.org/abs/2510.19364,preprint,['openalex'],"['""world model"" treatment']",open-access,medical-domain term absent from title and abstract
AUD-a956f62c779d,expanded_alternate_terms,Pumping the brakes on RNA velocity by understanding and interpreting RNA velocity estimates.,"Background RNA velocity analysis of single cells offers the potential to predict temporal dynamics from gene expression. In many systems, RNA velocity has been observed to produce a vector field that qualitatively reflects known features of the system. However, the limitations of RNA velocity estimates are still not well understood. Results We analyze the impact of different steps in the RNA velocity workflow on direction and speed. We consider both high-dimensional velocity estimates and low-dimensional velocity vector fields mapped onto an embedding. We conclude the transition probability method for mapping velocity estimates onto an embedding is effectively interpolating in the embedding space. Our findings reveal a significant dependence of the RNA velocity workflow on smoothing via the k-nearest-neighbors (k-NN) graph of the observed data. This reliance results in considerable estimation errors for both direction and speed in both high- and low-dimensional settings when the k-NN graph fails to accurately represent the true data structure; this is an unknown feature of real data. RNA velocity performs poorly at estimating speed in both low- and high-dimensional spaces, except in very low noise settings. We introduce a novel quality measure that can identify when RNA velocity should not be used. Conclusions Our findings emphasize the importance of choices in the RNA velocity workflow and highlight critical limitations of data analysis. We advise against over-interpreting expression dynamics using RNA velocity, particularly in terms of speed. Finally, we emphasize that the use of RNA velocity in assessing the correctness of a low-dimensional embedding is circular.","Zheng SC, Stein-O'Brien G, Boukas L, Goff LA, Hansen KD.",2023,2023-10-26,,10.1186/s13059-023-03065-x,,https://europepmc.org/article/MED/37885016,,['europe_pmc'],['europe_pmc_core'],indexed,world-model phrase absent from title and abstract
AUD-34c57e938c37,expanded_alternate_terms,Quantum–AI Digital Twins for Healthy Longevity in Climate-Vulnerable Cities,"Abstract This book develops a unified research architecture for quantum–AI digital twins designed to support healthy longevity in climate-vulnerable cities. The framework connects climate and urban sensing, remote observation, multimodal biosignals, clinical inference, longitudinal aging models, causal policy evaluation and scalable data engineering within a continuously updated representation of environmental exposure, physiological resilience and preventive capacity. Statistical modelling is used to reconstruct spatiotemporal hazards and aging trajectories, while causal methods distinguish predictive association from intervention-relevant effects. Quantum-enhanced, graph and topological learning are positioned as targeted tools for high-dimensional representation and optimization, benchmarked against classical alternatives and governed through calibration, uncertainty communication, drift surveillance and human oversight. The book further specifies reproducible edge–cloud pipelines, digital-twin orchestration, model registries, privacy controls and policy-as-code mechanisms. Health equity is embedded throughout by evaluating unequal climate burden, frailty, housing and mobility conditions, data coverage and access to prevention. Global applicability is addressed through modular pathways for South Asia, Europe, Africa and the Americas. The resulting contribution is a publication-ready research handbook integrating theoretical models, causal protocols, computational workflows, age-friendly urban applications, governance artifacts and evaluation strategies for climate-resilient healthy longevity. Keywords quantum–AI, digital twins, healthy longevity, climate-vulnerable cities, aging trajectories, urban exposome, heat-health risk, multimodal biosensing, wearable intelligence, physiological resilience, frailty, precision prevention, clinical decision support, causal inference, spatiotemporal modelling, foundation models, topological data analysis, graph learning, quantum machine learning, health equity, MLOps, edge intelligence, age-friendly cities, urban governance, trustworthy AI",Murali Krishna Pasupuleti,2026,2026-07-30,,10.62311/nesx/rb9jy-978-81-689977-0-7,,https://doi.org/10.62311/nesx/rb9jy-978-81-689977-0-7,reference-entry,['openalex'],"['""world model"" physiology']",open-access,world-model phrase absent from title and abstract
AUD-09638b64ac10,expanded_alternate_terms,Quo vadis Pantanal? Expected precipitation extremes and drought dynamics from changing sea surface temperature.,"Climate change poses a critical threat to the Pantanal, the largest wetland in the world. Models indicate an increase in the frequency of extreme precipitation events and extended periods of drought. These changes can amplify consequences for Pantanal's ecological functioning, which has already experienced intensive human modification of its hydrological system and environmental health. The present study analyzed the spatial and temporal dynamics of rainfall and resulting extremes in the Brazilian area of the Upper Paraguay River Basin (UPRB) along with a co-evaluation of the global Sea Surface Temperature data (SST). The predicted results indicate that wet extreme precipitation events will become more frequent in the highlands, while severe and prolonged droughts triggered by warming SSTs in the Northern Hemisphere (North Atlantic and North Pacific oceans) will affect the Pantanal. The linear relations between precipitation with SST of very specific oceanic regions and even from specific oceanic indexes obtained in the present study significantly improve the forecasting capacity, mainly from a resulting reduction to two months of the lead-time between SST warming to concomitant precipitation impacts, and by explaining 80% of Pantanal´s precipitation variation from major oceanic indexes (e.g., ENSO, PDO, NAO, ATL3). Current SST trends will result in inter- and intra-annual flooding dynamic alterations, drastically affecting the Pantanal ecosystem functioning, with consequences for wildlife diversity and distribution. Regarding the foreseeable global climate and land use change scenarios, the results from the present study provide solid evidence that can be used at different decision-making levels (from local to global) for identifying the most appropriate management practices and effectively achieving sustainability of the anthropic activity occurring in the Pantanal.","Thielen D, Schuchmann KL, Ramoni-Perazzi P, Marquez M, Rojas W, Quintero JI, Marques MI.",2020,2020-01-07,,10.1371/journal.pone.0227437,,https://europepmc.org/article/MED/31910441,,['europe_pmc'],['europe_pmc_core'],indexed,world-model phrase absent from title and abstract
AUD-cebc37d0a917,expanded_alternate_terms,Re-exploration of prognosis in type B thymomas: establishment of a predictive nomogram model,"Abstract Objective To explore the risk factors for disease progression after initial treatment of type B thymomas using a predictive nomogram model. Methods A single-center retrospective study of patients with type B thymoma was performed. The Cox proportional hazard model was used for univariate and multivariate analyses. Variables with statistical and clinical significance in the multivariate Cox regression were integrated into a nomogram to establish a predictive model for disease progression. Results A total of 353 cases with type B thymoma were retrieved between January 2012 and December 2021. The median follow-up was 58 months (range: 1–128 months). The 10-year progression-free survival (PFS) was 91.8%. The final nomogram model included R0 resection status and Masaoka stage, with a concordance index of 0.880. Non-R0 resection and advanced Masaoka stage were negative prognostic factors for disease progression ( p p = 0.114 and 0.284, respectively). Conclusion The best treatment strategy for type B thymoma is the detection and achievement of R0 resection as early as possible. Long-term follow-up is necessary, especially for patients with advanced Masaoka stage and who have not achieved R0 resection. No prognostic benefits were observed for PORT.",Ke Zhao; Lei Liu; Xiaoyun Zhou; Guige Wang; Jiaqi Zhang; Xuehan Gao; Libing Yang; Ke Rao; Chao Guo; Ye Zhang; Cheng Huang; Hongsheng Liu; Shanqing Li; Yeye Chen,2024,2024,World Journal of Surgical Oncology,10.1186/s12957-023-03293-2,,https://doi.org/10.1186/s12957-023-03293-2,journal-article,['crossref'],"['""surgical world model""']",registered,world-model phrase absent from title and abstract
AUD-d0bdf093dd92,expanded_alternate_terms,"Real-world clinical outcomes in patients receiving cyclin-dependent kinase 4/6 inhibitors (iCDK 4/6) for hormone receptor-positive, human epidermal growth factor receptor 2-negative (HR+/HER2-) metastatic breast cancer in Mexico.","e13053 Background: Breast cancer was the second most common malignant tumor diagnosed in 2018 worldwide, and the main cause of cancer death in women. In Mexico is the leading cause of cancer deaths, the most common molecular subtypes is HR+/HER2- (63%). The addition of iCDK 4/6 can enhance the benefit seen with endocrine therapy (ET) alone. In this work we will describe the experience in a “real world” model, of two tertiary-level hospitals in Mexico, with the use of iCDK 4/6 in a period of 3 years. Methods: Retrospective review of medical records of all consecutive pts with histological diagnosis of metastatic breast cancer HR+/HER2- and iCDK 4/6 treatment at our Institutions from July 2016 to January 2019. Clinical and pathological variables at diagnosis were recorded. Progression free survival was estimated using Kaplan-Meier method and survival distributions were compared using the Log-rank test. To assess association variables and progression we use Chi square. Results: 65 pts were treated, all with iCDK 4/6 in combination with ET, either aromatase inhibitor or irreversible estrogen receptor antagonist. 62 with palbociclib and 3 with ribociclib; Median age was 53 y/o (IQR 42-63), ECOG 0-1 (92.3%), 80% was metastatic recurrent disease, 92% of these patients received endocrine adjuvant treatment. Median estrogen receptor percentage was 90 (IQR 61-92), progesterone 50 (9-83), KI67 20 (10-30). The metastatic sites were bone (64.6%), liver (41.5%), nodal (33.8%), lung (21.5%), CNS (3.1%) and others (18.5%). 26 pts (40%) received iCDK 4/6 in the first line, 21 (32.3%) in the second line, and 27% in subsequent lines. Any grade of toxicity was presented in 44 pts (67.7%), Most common toxicities were neutropenia (63%), fatigue (16.9%), anemia (9.2%), grade 3-4 toxicities were presented in 21.5% and 17 pts (26.2%) required any dose adjustment. At the cut-off date, 28 pts (43.1%) had disease progression, median time to progression for the 65 pts was 10 months (1-84). OR for first line treatment vs subsequent lines was 0.14 (0.04-0.47, 95%, p = 0.001). OR for pulmonary metastases were 4.21 (1.15-15.31, 95%, p = 0.03), for other sites of metastasis were NS. Conclusions: Our outcomes suggest that the PFS is better when iCDK 4/6 are used as a first line treatment. Pulmonary metastases are may associated with poorly outcomes. In low- and middle-income countries, efforts should be focused on early therapy with iCDK 4/6.",Benigno Rodríguez; Lorena López Zepeda; Alejandro Noguez-Ramos; Daniela Vázquez Juarez; Christian Patricio Camacho Limas; Gabriela Olivia Regalado Porras; Ivonne Salcedo; Samuel Rivera; Álvaro Aguayo; Yazmín Carolina Blanco Vázquez; Angel Azael Lopez Galindo; Daniela Shveid Gerson; Fernando Pérez-Zincer; Juan Alberto Serrano; José Fabián Martínez‐Herrera; Guillermo Olivares; Alberto Villalobos; Cesar Gonzalez De Leon; Raquel Gerson,2020,2020-05-20,Journal of Clinical Oncology,10.1200/jco.2020.38.15_suppl.e13053,,https://doi.org/10.1200/jco.2020.38.15_suppl.e13053,conference-abstract,['openalex'],"['""world model"" clinical', '""world model"" patient', '""world model"" treatment']",indexed,world-model phrase absent from title and abstract
AUD-3cda34f20ecd,expanded_alternate_terms,Renal Single-Nucleus Transcriptomic of a New Model of Cardiovascular-Kidney-Metabolic (CKM) Syndrome in Aging Swine,"CKM syndrome entails pathophysiological interactions among the heart, the kidneys, and metabolic derangements. The specific cell populations implicated in renal injury have yet to be identified. We leveraged a new model of CKM syndrome in aging swine and single-nucleus RNA sequencing (snRNA-seq) to investigate the renal cell-specific transcriptomic profile and set the stage for future testing of potential new targets. Aging pigs with CKM syndrome were studied for 14 weeks. Kidneys were harvested, nuclei isolated, snRNA-seq performed, and UMAP plots generated using default parameters. Expression profiles of marker genes were visualized to define renal cell types, ranked by the number of differentially expressed genes (DEGs), and factored by the total number of cells per cell type. Top DEGs/cell type were visualized and their protein expression assessed in confirmatory studies. A total of 52,367 nuclei were analyzed. Thirty clusters were identified and filtered by canonical gene markers, revealing 20 renal cell types. Subsequent analysis of CKM syndrome kidneys showed that proximal tubular (PT) and immune (IM) cell subpopulations at 49.1% and 45.8% cells with DEGs, respectively, which were mainly implicated in microtubule organization and age-related inflammation ( IL2-STAT5 signaling). Protein expression of 2-tubulin was downregulated in PT cells, whereas expression of STAT5 was upregulated in IM cells. The renal snRNA-seq transcriptomic landscape of a translational swine model of CKM syndrome identified PT and IM cells with the largest numbers of DEGs. Our observations may guide future studies aimed at modulating specific age-related renal abnormalities in CKM syndrome to slow disease progression.",Alfonso Eirin; Sathesh K. Sivasankaran; Rhys Sitz; Elizabeth A. McCarthy; Samuel Anthony Martin; Alejandro R. Chade,2026,2026,American Journal of Physiology-Renal Physiology,10.1152/ajprenal.00168.2026,,https://doi.org/10.1152/ajprenal.00168.2026,journal-article,['crossref'],"['""world model"" physiology']",registered,world-model phrase absent from title and abstract
AUD-0e98d39976b9,expanded_alternate_terms,Research on Parameter Compensation Method and Control Strategy of Mobile Robot Dynamics Model Based on Digital Twin.,"Inspection robots, which improve hazard identification and enhance safety management, play a vital role in the examination of high-risk environments in many fields, such as power distribution, petrochemical, and new energy battery factories. Currently, the position precision of the robots is a major barrier to their broad application. Exact kinematic model and control system of the robots is required to improve their location accuracy during movement on the unstructured surfaces. By a virtual engine and digital twins, this study put forward a visualization monitoring and control system framework which can address the difficulties in the intelligent factories while managing a variety of data sources, such as virtual-real integration, real-time feedback, and other issues. To develop a more realistic dynamic model for the robots, we presented a neural-network-based compensation technique for the nonlinear dynamic model parameters of outdoor mobile robots. A physical prototype was applied in the experiments, and the results showed that the system is capable of controlling and monitoring outdoor mobile robots online with good visualization effects and high real-time performance. By boosting the positional accuracy of robots by 18% when navigating obstacles, the proposed precise kinematic model can increase the inspection efficiency of robots. The visualization monitoring and control system enables visual, digital, multi-method, and complete real-time inspections in high-risk factories, such as new energy battery factories, to ensure the safe and stable operations.","Li R, Shang X, Wang Y, Liu C, Song L, Zhang Y, Gu L, Zhang X.",2024,2024-12-19,,10.3390/s24248101,,https://europepmc.org/article/MED/39771836,,['europe_pmc'],['europe_pmc_core'],indexed,world-model phrase absent from title and abstract
AUD-db99fe296284,expanded_alternate_terms,Research on the Digital Twin System of Welding Robots Driven by Data.,"With the rise of digital twin technology, the application of digital twin technology to industrial automation provides a new direction for the digital transformation of the global smart manufacturing industry. In order to further improve production efficiency, as well as realize enterprise digital empowerment, this paper takes a welding robot arm as the research object and constructs a welding robot arm digital twin system. Using three-dimensional modeling technology and model rendering, the welding robot arm digital twin simulation environment was built. Parent-child hierarchy and particle effects were used to truly restore the movement characteristics of the robot arm and the welding effect, with the help of TCP communication and Bluetooth communication to realize data transmission between the virtual segment and the physical end. A variety of UI components were used to design the human-machine interaction interface of the digital twin system, ultimately realizing the data-driven digital twin system. Finally, according to the digital twin maturity model constructed by Prof. Tao Fei's team, the system was scored using five dimensions and 19 evaluation factors. After testing the system, we found that the combination of digital twin technology and automation is feasible and achieves the expected results.","Wang S, Jiao Y, Wang L, Wang W, Ma X, Xu Q, Lu Z.",2025,2025-06-22,,10.3390/s25133889,,https://europepmc.org/article/MED/40648150,,['europe_pmc'],['europe_pmc_core'],indexed,world-model phrase absent from title and abstract
AUD-0b45268b56da,expanded_alternate_terms,Robust disease prognosis via diagnostic knowledge preservation: A sequential learning approach.,"Accurate disease prognosis is essential for patient care but is often hindered by the scarcity of longitudinal data. This study explores deep learning training strategies that utilize large, accessible diagnostic datasets to pretrain models aimed at predicting future disease progression in knee osteoarthritis (OA), Alzheimer's disease (AD), and breast cancer (BC). While diagnostic pretraining improves prognostic task performance, naive fine-tuning for prognosis can cause 'catastrophic forgetting,' where the model's original diagnostic accuracy degrades, a significant patient safety concern in real-world settings. To address this, we propose a sequential learning strategy with experience replay. We used cohorts with knee radiographs, brain MRIs, and digital mammograms to predict 4-year structural worsening in OA, 2-year cognitive decline in AD, and 5-year cancer diagnosis in BC. Our results showed that diagnostic pretraining on larger datasets improved prognosis model performance compared to standard baselines, boosting both the Area Under the Receiver Operating Characteristic curve (AUROC) (e.g., Knee OA external: 0.770 vs 0.747; Breast Cancer: 0.874 vs 0.848) and the Area Under the Precision-Recall Curve (AUPRC) (e.g., Alzheimer's Disease: 0.752 vs 0.683). Additionally, a sequential learning approach with experience replay achieved prognostic performance comparable to dedicated single-task models (e.g., Breast Cancer AUROC 0.876 vs 0.874) while also preserving diagnostic ability. This method maintained high diagnostic accuracy (e.g., Breast Cancer Balanced Accuracy 50.4% vs 50.9% for a dedicated diagnostic model), unlike simpler multitask methods prone to catastrophic forgetting (e.g., 37.7%). Our findings show that leveraging large diagnostic datasets is a reliable and data-efficient way to enhance prognostic models while maintaining essential diagnostic skills.","Rajamohan HR, Xu Y, Zhu W, Kijowski R, Cho K, Geras KJ, Razavian N, Deniz CM.",2026,2026-05-06,,10.1371/journal.pone.0344600,,https://europepmc.org/article/MED/42090385,,['europe_pmc'],['europe_pmc_core'],indexed,world-model phrase absent from title and abstract
AUD-f7558177f29c,expanded_alternate_terms,Safely learning Intensive Care Unit management by using a Management Flight Simulator,"This paper presents the development of the first Management Flight Simulator of an Intensive Care Unit (ICU). It allows analyzing the physician decision-making related to the admission and discharge of patients and it can be used as a learning–training tool. The discrete event simulation model developed mimics real admission and discharge processes in ICUs, and it recreates the health status of the patients by using real clinical data (instead of using a single value for the length of stay). This flexible tool, which allows recreating ICUs with different characteristics (number of beds, type of patients that arrive, congestion level...), has been used and validated by ICU physicians and nurses of four hospitals. We show through preliminary results the variability among physicians in the decision-making concerning the dilemma of the last bed, which is dealt in a broad sense: it is not only about how the last available ICU bed is assigned but also about how the physician makes decisions about the admission and discharge of patients as the ICU is getting full. The simulator is freely available on the internet to be used by any interested user (https://emi-sstcdapp.unavarra.es/ICU-simulator).",Daniel García-Vicuña; Laida Esparza; Fermín Mallor,2020,2020-10-12,Operations Research for Health Care,10.1016/j.orhc.2020.100274,,https://doi.org/10.1016/j.orhc.2020.100274,article,['openalex'],"['""world model"" clinical', '""world model"" echocardiography', '""world model"" patient']",open-access,world-model phrase absent from title and abstract
AUD-125436842379,expanded_alternate_terms,Self-adapting Robotic Agents through Online Continual Reinforcement Learning with World Model Feedback,"As learning-based robotic controllers are typically trained offline and deployed with fixed parameters, their ability to cope with unforeseen changes during operation is limited. Biologically inspired, this work presents a framework for online Continual Reinforcement Learning that enables automated adaptation during deployment. Building on DreamerV3, a model-based Reinforcement Learning algorithm, the proposed method leverages world model prediction residuals to detect out-of-distribution events and automatically trigger finetuning. Adaptation progress is monitored using both task-level performance signals and internal training metrics, allowing convergence to be assessed without external supervision and domain knowledge. The approach is validated on a variety of contemporary continuous control problems, including a quadruped robot in high-fidelity simulation, and a real-world model vehicle. Relevant metrics and their interpretation are presented and discussed, as well as resulting trade-offs described. The results sketch out how autonomous robotic agents could once move beyond static training regimes toward adaptive systems capable of self-reflection and -improvement during operation, just like their biological counterparts.",Fabian Domberg; Georg Schildbach,2026,2026-03-04,arXiv (Cornell University),,2603.04029,http://arxiv.org/abs/2603.04029,preprint,['openalex'],"['""world model"" medicine']",open-access,medical-domain term absent from title and abstract
AUD-a83188ef00c4,expanded_alternate_terms,Shaping the future of cancer screening with artificial intelligence-empowered multi-cancer early detection,"Multi-cancer early detection (MCED) via blood tests expands single-cancer screening. Artificial intelligence (AI) can enhance MCED across the screening lifecycle, from test development to real-world implementation. Key challenges include algorithmic bias, generalizability, overdiagnosis, and governance. Emerging AI paradigms, digital twins, and personal health agents may support dynamic learning health systems. We argue AI should be viewed not merely as a performance booster but as foundational infrastructure for precise cancer screening.",Yongjie Xu; Sibo Zhu; Hui Yu; Changfa Xia; Yanzhan Yang; Xiaoying Shi; J Liu; Nuopei Tan; Yue Liu; Xiaohui Wu; W F Chen,2026,2026-07-22,npj Digital Medicine,10.1038/s41746-026-03047-w,,https://doi.org/10.1038/s41746-026-03047-w,article,['openalex'],"['""medical world model""', '""world model"" EHR']",open-access,world-model phrase absent from title and abstract
AUD-d138615ebc97,expanded_alternate_terms,Surgical SAM 2: Real-time Segment Anything in Surgical Video by Efficient Frame Pruning,"Surgical video segmentation is a critical task in computer-assisted surgery and is vital for enhancing surgical quality and patient outcomes. Recently, the Segment Anything Model 2 (SAM2) framework has shown superior advancements in image and video segmentation. However, SAM2 struggles with efficiency due to the high computational demands of processing high-resolution images and complex and long-range temporal dynamics in surgical videos. To address these challenges, we introduce Surgical SAM 2 (SurgSAM2), an advanced model to utilize SAM2 with an Efficient Frame Pruning (EFP) mechanism, to facilitate real-time surgical video segmentation. The EFP mechanism dynamically manages the memory bank by selectively retaining only the most informative frames, reducing memory usage and computational cost while maintaining high segmentation accuracy. Our extensive experiments demonstrate that SurgSAM2 significantly improves both efficiency and segmentation accuracy compared to the vanilla SAM2. Remarkably, SurgSAM2 achieves a 3$\times$ FPS compared with SAM2, while also delivering state-of-the-art performance after fine-tuning with lower-resolution data. These advancements establish SurgSAM2 as a leading model for surgical video analysis, making real-time surgical video segmentation in resource-constrained environments a reality. Our source code is available at https://github.com/jinlab-imvr/Surgical-SAM-2.",Haofeng Liu; Erli Zhang; Junde Wu; Mingxuan Hong; Yueming Jin,2024,2024-08-15,arXiv (Cornell University),10.48550/arxiv.2408.07931,2408.07931,http://arxiv.org/abs/2408.07931,preprint,['openalex'],"['""world model"" patient']",open-access,world-model phrase absent from title and abstract
AUD-ac6c3c891115,expanded_alternate_terms,Synaptopodin deficiency exacerbates kidney disease in a mouse model of Alport syndrome,"Alport syndrome (AS) is a hereditary disease of the glomerular basement with hematuria and proteinuria. Podocytes eventually exhibit foot process effacement, indicating actin cytoskeletal changes. To investigate how cytoskeletal changes impact podocytes, we generated Alport mice lacking synaptopodin, an actin-binding protein in foot processes. Analysis showed a more rapid disease progression, demonstrating that synaptopodin is protective. This suggests that the actin cytoskeleton is a target for therapy in AS and perhaps other glomerular diseases.",Liang Ning; Hani Y. Suleiman; Jeffrey H. Miner,2021,2021,American Journal of Physiology-Renal Physiology,10.1152/ajprenal.00035.2021,,https://doi.org/10.1152/ajprenal.00035.2021,journal-article,['crossref'],"['""world model"" physiology']",registered,world-model phrase absent from title and abstract
AUD-7f06de254050,expanded_alternate_terms,Temporal dynamics of trauma memory persistence.,"Abstract Traumatic events lead to distressing memories, but such memories are made all the worse when they intrude to mind unbidden and recurrently. Intrusive memories are a hallmark of several mental health disorders including posttraumatic stress disorder (PTSD) and can persist for years. Critically, the reduction of intrusive memories provides a treatment target. While cognitive models for psychological trauma exist, these lack formal quantitative structure and robust empirical validation. Here we develop a mechanistically-driven, quantitative framework to extend understanding of the temporal dynamic processes of trauma memory. We show how the marginal gains of interventions for intrusive memories can be enhanced as key properties of the intervention vary. Validating the framework against empirical data highlights that while emerging interventions to reduce occurrence of intrusive memories can be effective, counter-intuitively, maintaining these memories in a sufficiently reactivated state is essential for preventing their persistence. Author Summary Intrusive memories and flashbacks after trauma are prominent in several mental disorders. Quantifying these intrusions is the aim of the current study. While many conceptual models for trauma memory exist, none provide a mechanistic framework for validating experimental or clinical evidence. Our approach is to develop a probabilistic description of memory mechanisms to link to the broader goals of trauma treatment. Analysis shows how critical attributes of the framework such as intervention strength and reminder strength determine success in managing intrusive memories. Validation with empirical data shows how the framework can be parameterized and predictions evaluated against observed outcomes. In this way neural mechanisms associated with memory can be combined with broader cognitive processes.","Bonsall MB, Holmes EA.",2023,2023-06-07,bioRxiv (Cold Spring Harbor Laboratory),10.1098/rsif.2023.0108,,https://europepmc.org/article/MED/37282590,preprint,"['europe_pmc', 'openalex']","['""world model"" clinical', '""world model"" treatment', 'europe_pmc_core']",indexed,world-model phrase absent from title and abstract
AUD-1270138e35e6,expanded_alternate_terms,Temporal lobe epilepsy as a model of accelerated brain aging: Roles of biological aging markers and microRNA dysregulation,"Temporal lobe epilepsy (TLE) is characterized by recurrent seizures; however, growing evidence suggests that it may represent a progressive neurological disorder, sharing key features with accelerated brain aging. Patients with chronic TLE frequently exhibit early cognitive decline, hippocampal atrophy, neuroinflammation, and neurodegenerative changes that exceed those expected for chronological age. These observations suggest that recurrent seizures and persistent network hyperexcitability may promote premature activation of biological aging pathways in the epileptic brain. This mini-review emphasizes the concept of TLE as a model of accelerated brain aging. We highlight major aging hallmarks implicated in TLE, including oxidative stress and mitochondrial dysfunction, chronic neuroinflammation (“inflammaging”), cellular senescence, impaired proteostasis, and dysregulated autophagy. Particular emphasis is placed on epigenetic aging mechanisms, with microRNAs (miRNAs) emerging as key regulators linking epileptogenesis, neuronal aging, and disease progression. Several miRNAs implicated in aging biology, such as miR-34a, miR-146a, miR-132, miR-124, and miR-21, are consistently dysregulated in TLE and may contribute to neurodegeneration, synaptic dysfunction, and drug resistance. We further discuss the clinical and translational relevance of aging markers and miRNAs as potential biomarkers for disease severity, cognitive decline, and therapeutic response. Framing TLE within the context of biological aging provides a novel perspective that may facilitate biomarker discovery and support the development of disease-modifying strategies beyond seizure suppression in TLE.",Rekha Dwivedi; Rashmi Gupta; Monika Pahuja; Jasmine Parihar; Manjari Tripathi; Rima Dada; Prabhakar Tiwari,2026,2026,World Journal of Clinical Cases,10.12998/wjcc.v14.i8.118420,,https://doi.org/10.12998/wjcc.v14.i8.118420,journal-article,['crossref'],"['""clinical world model""', '""world model"" clinical']",registered,world-model phrase absent from title and abstract
