candidate_id,title,field,reviewer_a,reviewer_b,reviewer_a_notes,reviewer_b_notes,reviewer_a_anchors,reviewer_b_anchors
MWM-X6FB8E7370E,Autosomal Dominant Tubulointerstitial Kidney Disease Clinical Trial Simulator: Case Reports of Model-Informed Drug Development.,external_evidence,1,0,"Alternative assumed treatment effects are simulated against placebo to support trial-design decisions. The disease models have prior test/VPC support, but intervention response is hypothetical rather than clinically validated, and no confounding or overlap analysis supports causal interpretation. The public Shiny interface and snippets aid inspection but do not constitute a complete downloadable analysis repository.","Placebo plus parameter-effect scenarios support action testing and trial utility, but treatment effects are imposed rather than empirically validated; external, causal, safety, and calibration evidence are absent.","Clinical and Translational Science full text, DOI 10.1002/psp4.70258: Methods sections 'Development of the CTS tool' and 'Clinical trial simulations' describe the UMOD/MUC1 registry models, synthetic cohorts, placebo and treatment parameter changes, durations, and 100 replicates; Results case reports and associated figures/tables report power across effect sizes and trial designs; Discussion states assumptions and validation limits; Data S1 supplies selected code examples.",Model/Methods and Fig. 1; case studies and Figs./Tables 2–5; Discussion and Data S1.
MWM-X6FB8E7370E,Autosomal Dominant Tubulointerstitial Kidney Disease Clinical Trial Simulator: Case Reports of Model-Informed Drug Development.,closed_loop_evaluation,offline,simulation,"Alternative assumed treatment effects are simulated against placebo to support trial-design decisions. The disease models have prior test/VPC support, but intervention response is hypothetical rather than clinically validated, and no confounding or overlap analysis supports causal interpretation. The public Shiny interface and snippets aid inspection but do not constitute a complete downloadable analysis repository.","Placebo plus parameter-effect scenarios support action testing and trial utility, but treatment effects are imposed rather than empirically validated; external, causal, safety, and calibration evidence are absent.","Clinical and Translational Science full text, DOI 10.1002/psp4.70258: Methods sections 'Development of the CTS tool' and 'Clinical trial simulations' describe the UMOD/MUC1 registry models, synthetic cohorts, placebo and treatment parameter changes, durations, and 100 replicates; Results case reports and associated figures/tables report power across effect sizes and trial designs; Discussion states assumptions and validation limits; Data S1 supplies selected code examples.",Model/Methods and Fig. 1; case studies and Figs./Tables 2–5; Discussion and Data S1.
MWM-X6FB8E7370E,Autosomal Dominant Tubulointerstitial Kidney Disease Clinical Trial Simulator: Case Reports of Model-Informed Drug Development.,public_code,no,yes,"Alternative assumed treatment effects are simulated against placebo to support trial-design decisions. The disease models have prior test/VPC support, but intervention response is hypothetical rather than clinically validated, and no confounding or overlap analysis supports causal interpretation. The public Shiny interface and snippets aid inspection but do not constitute a complete downloadable analysis repository.","Placebo plus parameter-effect scenarios support action testing and trial utility, but treatment effects are imposed rather than empirically validated; external, causal, safety, and calibration evidence are absent.","Clinical and Translational Science full text, DOI 10.1002/psp4.70258: Methods sections 'Development of the CTS tool' and 'Clinical trial simulations' describe the UMOD/MUC1 registry models, synthetic cohorts, placebo and treatment parameter changes, durations, and 100 replicates; Results case reports and associated figures/tables report power across effect sizes and trial designs; Discussion states assumptions and validation limits; Data S1 supplies selected code examples.",Model/Methods and Fig. 1; case studies and Figs./Tables 2–5; Discussion and Data S1.
MWM-0032,BLINK: Behavioral Latent Modeling of NK Cell Cytotoxicity,action_evidence,1,2,"A 30-step free latent forecast supports dynamics, but there is no horizon-resolved drift analysis. The no-action ablation is limited, and motion is observed rather than an intervention.","A 30-step free latent forecast is present but is not reported across multiple horizons; the no-action ablation supports action evidence, while observed cell motion is not a causal intervention.",Methods pp.3-5; dataset protocol p.6; Table 1 p.7; Fig.3 p.8,Methods pp.3-5; Dataset p.6; Table 1 p.7; Fig. 3 p.8
MWM-0032,BLINK: Behavioral Latent Modeling of NK Cell Cytotoxicity,uncertainty_evidence,0,1,"A 30-step free latent forecast supports dynamics, but there is no horizon-resolved drift analysis. The no-action ablation is limited, and motion is observed rather than an intervention.","A 30-step free latent forecast is present but is not reported across multiple horizons; the no-action ablation supports action evidence, while observed cell motion is not a causal intervention.",Methods pp.3-5; dataset protocol p.6; Table 1 p.7; Fig.3 p.8,Methods pp.3-5; Dataset p.6; Table 1 p.7; Fig. 3 p.8
MWM-0034,Brain-WM: Brain Glioblastoma World Model,action_evidence,0,1,"The paper claims a counterfactual sandbox, but evidence is one observed next-treatment/next-MRI transition without alternative-treatment ground truth or confounding adjustment.","Counterfactual sandbox language sets the claim level, but evidence is one-step factual treatment-conditioned synthesis without confounding control or alternative-treatment outcomes.",Abstract and Fig.1 p.1; Sec.III pp.2-5; Tables I-II pp.5-6; Figs.4-7 and Tables III-IV pp.7-9,Abstract and Fig. 1 p.1; Sec. III pp.2-5; Tables I-IV and Figs.4-7 pp.5-9
MWM-0034,Brain-WM: Brain Glioblastoma World Model,reproducibility_evidence,2,1,"The paper claims a counterfactual sandbox, but evidence is one observed next-treatment/next-MRI transition without alternative-treatment ground truth or confounding adjustment.","Counterfactual sandbox language sets the claim level, but evidence is one-step factual treatment-conditioned synthesis without confounding control or alternative-treatment outcomes.",Abstract and Fig.1 p.1; Sec.III pp.2-5; Tables I-II pp.5-6; Figs.4-7 and Tables III-IV pp.7-9,Abstract and Fig. 1 p.1; Sec. III pp.2-5; Tables I-IV and Figs.4-7 pp.5-9
MWM-0034,Brain-WM: Brain Glioblastoma World Model,closed_loop_evaluation,no,offline,"The paper claims a counterfactual sandbox, but evidence is one observed next-treatment/next-MRI transition without alternative-treatment ground truth or confounding adjustment.","Counterfactual sandbox language sets the claim level, but evidence is one-step factual treatment-conditioned synthesis without confounding control or alternative-treatment outcomes.",Abstract and Fig.1 p.1; Sec.III pp.2-5; Tables I-II pp.5-6; Figs.4-7 and Tables III-IV pp.7-9,Abstract and Fig. 1 p.1; Sec. III pp.2-5; Tables I-IV and Figs.4-7 pp.5-9
MWM-0239,CLARITY: Medical World Model for Guiding Treatment Decisions by Modeling Context-Aware Disease Trajectories in Latent Space,external_evidence,2,1,"Recursive candidate-treatment planning is shown, but no horizon-resolved rollout fidelity or causal identification supports optimal-treatment claims. UCSF is a frozen zero-shot component test; expert review is small.","Recursive planning is not validated by rollout horizon; Brier score is not formal calibration, and regimen matching/expert preference do not validate unobserved treatment counterfactuals.",Methods/rollout pp.5-10; datasets p.10; Tables 1-6 and Figs.5-6 pp.11-15; Appendix pp.19-24,Methods/rollout pp.5-10; datasets p.10; Tables 1-6 and Figs.5-6 pp.11-15; Appendix pp.19-24
MWM-XD3411F7D18,"CardamomOT: a mechanistic optimal transport-based framework for gene regulatory network inference, trajectory reconstruction and generative modeling",highest_capability_claim,action_conditioned,counterfactual,"Full-text-only sample totals, exact metric definitions, inferential tests and causal assumptions are NI because of HTTP 429. Scores rely on the accessible abstract and official executable artifacts. Multiple real datasets are fitted separately, so external evidence is limited and not frozen. No formal uncertainty calibration, decision task or safety test was verifiable.","Full PDF/HTML access was blocked by bioRxiv HTTP 1015, so exact sample counts, paper tables, numerical findings, complete baselines, statistical procedures, maximum horizon, and frozen-validation status are NI rather than guessed. Counterfactual language is present, but no explicit population intervention estimand or complete causal identification was found in accessible primary artifacts.","Accessible bioRxiv v2 abstract; official GitHub README/docs; experimental_datasets Schiebinger, Semrau and Kameneva; article result scripts figure3.py-figure8.py; wild-type, KO, partial-KO, overexpression, stimulus and weights artifacts. bioRxiv PDF/XML returned HTTP 429 repeatedly on 2026-09-12.","BioRxiv API abstract/version record states joint GRN/protein trajectory reconstruction and prediction of unseen perturbations; official CardamomOT README, configs, tests, dataset modules, and results/figure scripts document mechanistic transcription/translation/degradation, Semrau/Kameneva/Schiebinger data, synthetic networks, AUPR/velocity analyses, dropout/time-point noise, and KO/overexpression/stimulus operators."
MWM-XD3411F7D18,"CardamomOT: a mechanistic optimal transport-based framework for gene regulatory network inference, trajectory reconstruction and generative modeling",rollout_evidence,2,1,"Full-text-only sample totals, exact metric definitions, inferential tests and causal assumptions are NI because of HTTP 429. Scores rely on the accessible abstract and official executable artifacts. Multiple real datasets are fitted separately, so external evidence is limited and not frozen. No formal uncertainty calibration, decision task or safety test was verifiable.","Full PDF/HTML access was blocked by bioRxiv HTTP 1015, so exact sample counts, paper tables, numerical findings, complete baselines, statistical procedures, maximum horizon, and frozen-validation status are NI rather than guessed. Counterfactual language is present, but no explicit population intervention estimand or complete causal identification was found in accessible primary artifacts.","Accessible bioRxiv v2 abstract; official GitHub README/docs; experimental_datasets Schiebinger, Semrau and Kameneva; article result scripts figure3.py-figure8.py; wild-type, KO, partial-KO, overexpression, stimulus and weights artifacts. bioRxiv PDF/XML returned HTTP 429 repeatedly on 2026-09-12.","BioRxiv API abstract/version record states joint GRN/protein trajectory reconstruction and prediction of unseen perturbations; official CardamomOT README, configs, tests, dataset modules, and results/figure scripts document mechanistic transcription/translation/degradation, Semrau/Kameneva/Schiebinger data, synthetic networks, AUPR/velocity analyses, dropout/time-point noise, and KO/overexpression/stimulus operators."
MWM-XD3411F7D18,"CardamomOT: a mechanistic optimal transport-based framework for gene regulatory network inference, trajectory reconstruction and generative modeling",uncertainty_evidence,0,1,"Full-text-only sample totals, exact metric definitions, inferential tests and causal assumptions are NI because of HTTP 429. Scores rely on the accessible abstract and official executable artifacts. Multiple real datasets are fitted separately, so external evidence is limited and not frozen. No formal uncertainty calibration, decision task or safety test was verifiable.","Full PDF/HTML access was blocked by bioRxiv HTTP 1015, so exact sample counts, paper tables, numerical findings, complete baselines, statistical procedures, maximum horizon, and frozen-validation status are NI rather than guessed. Counterfactual language is present, but no explicit population intervention estimand or complete causal identification was found in accessible primary artifacts.","Accessible bioRxiv v2 abstract; official GitHub README/docs; experimental_datasets Schiebinger, Semrau and Kameneva; article result scripts figure3.py-figure8.py; wild-type, KO, partial-KO, overexpression, stimulus and weights artifacts. bioRxiv PDF/XML returned HTTP 429 repeatedly on 2026-09-12.","BioRxiv API abstract/version record states joint GRN/protein trajectory reconstruction and prediction of unseen perturbations; official CardamomOT README, configs, tests, dataset modules, and results/figure scripts document mechanistic transcription/translation/degradation, Semrau/Kameneva/Schiebinger data, synthetic networks, AUPR/velocity analyses, dropout/time-point noise, and KO/overexpression/stimulus operators."
MWM-XD3411F7D18,"CardamomOT: a mechanistic optimal transport-based framework for gene regulatory network inference, trajectory reconstruction and generative modeling",causal_evidence,NA,1,"Full-text-only sample totals, exact metric definitions, inferential tests and causal assumptions are NI because of HTTP 429. Scores rely on the accessible abstract and official executable artifacts. Multiple real datasets are fitted separately, so external evidence is limited and not frozen. No formal uncertainty calibration, decision task or safety test was verifiable.","Full PDF/HTML access was blocked by bioRxiv HTTP 1015, so exact sample counts, paper tables, numerical findings, complete baselines, statistical procedures, maximum horizon, and frozen-validation status are NI rather than guessed. Counterfactual language is present, but no explicit population intervention estimand or complete causal identification was found in accessible primary artifacts.","Accessible bioRxiv v2 abstract; official GitHub README/docs; experimental_datasets Schiebinger, Semrau and Kameneva; article result scripts figure3.py-figure8.py; wild-type, KO, partial-KO, overexpression, stimulus and weights artifacts. bioRxiv PDF/XML returned HTTP 429 repeatedly on 2026-09-12.","BioRxiv API abstract/version record states joint GRN/protein trajectory reconstruction and prediction of unseen perturbations; official CardamomOT README, configs, tests, dataset modules, and results/figure scripts document mechanistic transcription/translation/degradation, Semrau/Kameneva/Schiebinger data, synthetic networks, AUPR/velocity analyses, dropout/time-point noise, and KO/overexpression/stimulus operators."
MWM-XD3411F7D18,"CardamomOT: a mechanistic optimal transport-based framework for gene regulatory network inference, trajectory reconstruction and generative modeling",horizon_resolved_results,yes,no,"Full-text-only sample totals, exact metric definitions, inferential tests and causal assumptions are NI because of HTTP 429. Scores rely on the accessible abstract and official executable artifacts. Multiple real datasets are fitted separately, so external evidence is limited and not frozen. No formal uncertainty calibration, decision task or safety test was verifiable.","Full PDF/HTML access was blocked by bioRxiv HTTP 1015, so exact sample counts, paper tables, numerical findings, complete baselines, statistical procedures, maximum horizon, and frozen-validation status are NI rather than guessed. Counterfactual language is present, but no explicit population intervention estimand or complete causal identification was found in accessible primary artifacts.","Accessible bioRxiv v2 abstract; official GitHub README/docs; experimental_datasets Schiebinger, Semrau and Kameneva; article result scripts figure3.py-figure8.py; wild-type, KO, partial-KO, overexpression, stimulus and weights artifacts. bioRxiv PDF/XML returned HTTP 429 repeatedly on 2026-09-12.","BioRxiv API abstract/version record states joint GRN/protein trajectory reconstruction and prediction of unseen perturbations; official CardamomOT README, configs, tests, dataset modules, and results/figure scripts document mechanistic transcription/translation/degradation, Semrau/Kameneva/Schiebinger data, synthetic networks, AUPR/velocity analyses, dropout/time-point noise, and KO/overexpression/stimulus operators."
