audit_id,route,title,abstract,authors,year,publication_date,venue,doi,arxiv_id,url,record_type,sources,query_labels,source_status,original_exclusion_reason
AUD-8ea089fe3c06,primary_phrase_filter_residual,A nationwide pest risk analysis in the context of the ongoing Japanese beetle invasion in Continental Europe: The case of metropolitan France,"The Japanese beetle, Popillia japonica , is native to Japan and became established in North America in the early twentieth century. The beetle was detected in Europe, first in Italy in 2014 and then in Switzerland in 2017. Metropolitan France is at the forefront of the Japanese beetle threat, due to its geographical proximity to the European populations established in the Piedmont, Lombardy and Ticino regions. An express pest risk analysis for metropolitan France was therefore conducted. The most likely pathways for entry include (i) natural dispersion, (ii) trades of plant products with adherent soil and (iii) hitchhiking behaviour, leading to a high probability of entry. The spread rate of P. japonica was also evaluated as high, resulting from natural spread as well as human activities. Given the absence of significant limiting factors, the potential impacts of P. japonica in France will likely be as important as in its current geographic distribution. Although several sources of uncertainty were highlighted throughout the evaluation, none of them has significant impact on the conclusions of the present express pest risk analysis. Measures to prevent entry, establishment and spread of P. japonica are recommended and include surveillance with pheromone traps and control via integrated pest management strategies. However, most efforts should be concentrated on eradication measures while P. japonica is still in the early stages of invasion.",Sylvain Poggi; Nicolas Desneux; Hervé Jactel; Christine Tayeh; François Verheggen,2022,2022-12-12,Frontiers in Insect Science,10.3389/finsc.2022.1079756,,https://doi.org/10.3389/finsc.2022.1079756,article,['openalex'],"['""world model"" treatment']",open-access,world-model phrase absent from title and abstract
AUD-6e7dc8b6eb49,primary_phrase_filter_residual,A neural network account of memory replay and knowledge consolidation,"Abstract Replay can consolidate memories through offline neural reactivation related to past experiences. Category knowledge is learned across multiple experiences, and its subsequent generalisation is promoted by consolidation and replay during rest and sleep. However, aspects of replay are difficult to determine from neuroimaging studies. We provided insights into category knowledge replay by simulating these processes in a neural network which approximated the roles of the human ventral visual stream and hippocampus. Generative replay, akin to imagining new category instances, facilitated generalisation to new experiences. Consolidation-related replay may therefore help to prepare us for the future as much as remember the past. Generative replay was more effective in later network layers functionally similar to the lateral occipital cortex than layers corresponding to early visual cortex, drawing a distinction between neural replay and its relevance to consolidation. Category replay was most beneficial for newly acquired knowledge, suggesting replay helps us adapt to changes in our environment. Finally, we present a novel mechanism for the observation that the brain selectively consolidates weaker information; a reinforcement learning process in which categories were replayed according to their contribution to network performance. This reinforces the idea of consolidation-related replay as an active rather than passive process.",Daniel N. Barry; Bradley C. Love,2022,2022-01-27,Cerebral Cortex,10.1093/cercor/bhac054,,https://doi.org/10.1093/cercor/bhac054,article,['openalex'],"['""world model"" patient']",open-access,world-model phrase absent from title and abstract
AUD-5fd9a0ebf1b0,primary_phrase_filter_residual,A new method for training creativity: narrative as an alternative to divergent thinking,"Creativity is a major source of innovation, growth, adaptability, and psychological resilience, making it a top priority of governments, global corporations, educational institutions, and other organizations that collectively invest hundreds of millions of dollars annually into training. The current foundation of creativity training is the technique known as divergent thinking; yet for decades, concerns have been raised about the adequacy of divergent thinking: it is incongruent with the creative processes of children and most adult creatives, and it has failed to yield expected downstream results in creative production. In this article, we present an alternative approach to creativity training, based in neural processes different from those involved in divergent thinking and drawing upon a previously unused resource for creativity research: narrative theory. We outline a narrative theory of creativity training; illustrate with examples of training and assessment from our ongoing work with the U.S. Department of Defense, Fortune 50 companies, and graduate and professional schools; and explain how the theory can help fill prominent lacunae and gaps in existing creativity research, including the creativity of children, the psychological mechanisms of scientific and technological innovation, and the failure of computer artificial intelligence to replicate human creativity.",Angus Fletcher; Mike Benveniste,2022,2022-03-10,Annals of the New York Academy of Sciences,10.1111/nyas.14763,,https://doi.org/10.1111/nyas.14763,article,['openalex'],"['""world model"" clinical', '""world model"" patient', '""world model"" physiology']",open-access,world-model phrase absent from title and abstract
AUD-6480fe3320b1,primary_phrase_filter_residual,A new model for optimization of diabetes clinics with the case study in Iran.,"Objective This study presented a new model for optimal assignment of human resources to 3-level defined clinics to improve the management of diabetes. Methods First, the data of population and prevalence of diabetes and data about complications were gathered. Then, the number of needed visits was calculated for different classes of diabetic people using guidelines. On the supply side, the maximum number of available visits for a given year by a given specialty was calculated. Two scenarios were considered. The first scenario calculated the number of needed specialties to cover the guideline needs, while the second real-world scenario used human resource data to optimize the assignment of human resources to different levels of clinics. Results The highest and lowest required specialties per year are 2780 General practitioners (GPs) and 492 gastroenterologists. Seven hundred forty-one endocrinologists or internists are required each year to cover all the needs. The highest and lowest number of the available specialties were 4967 GPs and 35 nutritionists. 81% of cities can cover basic services, while even the lowest level of coverage is not possible in 19% of districts. Conclusions The present study's findings advise the policymakers to train human resources based on available evidence and distribute the human resources based on an evidence-based model. This could be achieved using the private section resources. Supplementary information The online version contains supplementary material available at 10.1007/s40200-021-00939-4.","Sharifi A, Farzi Y, Roshani S, Ghamari A, Tabatabaei-Malazy O, Djalalinia S, Seyfi S, Gorgani F, Haghshenas R, Abdolhamidi E, Mohammadi Fateh S, Moghimi M, Rahimi S, Farzadfar F, Larijani B.",2022,2022-01-06,,10.1007/s40200-021-00939-4,,https://europepmc.org/article/MED/35673493,,['europe_pmc'],['europe_pmc_core'],indexed,world-model phrase absent from title and abstract
AUD-2e406308d33e,primary_phrase_filter_residual,A Novel Prediction Model for Brain Glioma Image Segmentation Based on the Theory of Bose-Einstein Condensate,"Background: The input image of a blurry glioma image segmentation is, usually, very unclear. It is difficult to obtain the accurate contour line of image segmentation. The main challenge facing the researchers is to correctly determine the area where the points on the contour line belong to the glioma image. This article highlights the mechanism of formation of glioma and provides an image segmentation prediction model to assist in the accurate division of glioma contour points. The proposed prediction model of segmentation associated with the process of the formation of glioma is innovative and challenging. Bose-Einstein Condensate (BEC) is a microscopic quantum phenomenon in which atoms condense to the ground state of energy as the temperature approaches absolute zero. In this article, we propose a BEC kernel function and a novel prediction model based on the BEC kernel to detect the relationship between the process of the BEC and the formation of a brain glioma. Furthermore, the theoretical derivation and proof of the prediction model are given from micro to macro through quantum mechanics, wave, oscillation of glioma, and statistical distribution of laws. The prediction model is a distinct segmentation model that is guided by BEC theory for blurry glioma image segmentation. Results: Our approach is based on five tests. The first three tests aimed at confirming the measuring range of T and μ in the BEC kernel. The results are extended from -10 to 10, approximating the standard range to T ≤ 0, and μ from 0 to 6.7. Tests 4 and 5 are comparison tests. The comparison in Test 4 was based on various established cluster methods. The results show that our prediction model in image evaluation parameters of P, R, and F is the best amongst all the existent ten forms except for only one reference with the mean value of F that is between 0.88 and 0.93, while our approach returns between 0.85 and 0.99. Test 5 aimed to further compare our results, especially with CNN (Convolutional Neural Networks) methods, by challenging Brain Tumor Segmentation (BraTS) and clinic patient datasets. Our results were also better than all reference tests. In addition, the proposed prediction model with the BEC kernel is feasible and has a comparative validity in glioma image segmentation. Conclusions: Theoretical derivation and experimental verification show that the prediction model based on the BEC kernel can solve the problem of accurate segmentation of blurry glioma images. It demonstrates that the BEC kernel is a more feasible, valid, and accurate approach than a lot of the recent year segmentation methods. It is also an advanced and innovative model of prediction deducing from micro BEC theory to macro glioma image segmentation.",Tian Chi Zhang; Jing Zhang; Shou Cun Chen; Bacem Saada,2022,2022-03-18,Frontiers in Medicine,10.3389/fmed.2022.794125,,https://doi.org/10.3389/fmed.2022.794125,article,['openalex'],"['""world model"" patient']",open-access,world-model phrase absent from title and abstract
AUD-4c73cf16ed15,primary_phrase_filter_residual,A Patient Message,,Marlene Olin,2022,2022,World Literature Today,10.1353/wlt.2022.0046,,https://doi.org/10.1353/wlt.2022.0046,journal-article,['crossref'],"['""patient world model""', '""world model"" patient']",registered,world-model phrase absent from title and abstract
AUD-8a85d6ed4ccc,primary_phrase_filter_residual,A Patient with Congenital Generalized Lipodystrophy,"Background: Congenital generalized lipodystrophy (CGL) presents during the first two years of life. It is a rare autosomal recessive inherited disease with loss of cutaneous fat and various complaints and complications such as diabetes mellitus, hypertriglyceridaemia and hepatic steatosis. Case Report: A patient was hospitalized with abdominal distention, weight loss, irritability, and pruritus. Massive hepatomegaly, huge splenomegaly, multiple significant lymphadenopathies, hypertrichosis, generalized subcutaneous fat loss with bird-faced, increased musculature, and prominent superficial veins were detected on examination. In paraclinical evaluation, hyperlipidemia and severe liver fibrosis (grade 5) were diagnosed, and she was discharged as a case of congenital generalized lipodystrophy. Conclusion: In an approach to a child with hepatosplenomegaly, lipodystrophy should be in mind.",Roohollah Edalatkhah; Mahmud Baghbanian,2022,2022,World Journal of Peri & Neonatology,10.18502/wjpn.v5i1.10127,,https://doi.org/10.18502/wjpn.v5i1.10127,journal-article,['crossref'],"['""patient world model""', '""world model"" patient']",registered,world-model phrase absent from title and abstract
AUD-0d612d5d9bf7,primary_phrase_filter_residual,A personal appreciation of Mary Ellen Avery for World Prematurity Day,,David Warburton,2022,2022,American Journal of Physiology-Lung Cellular and Molecular Physiology,10.1152/ajplung.00339.2022,,https://doi.org/10.1152/ajplung.00339.2022,journal-article,['crossref'],"['""world model"" physiology']",registered,world-model phrase absent from title and abstract
AUD-815bfcbfad05,primary_phrase_filter_residual,A Personalised Approach to Audiovisual Humour Recognition and its Individual-level Fairness,"Humour is one of the most subtle and contextualised behavioural patterns to study in social psychology and has a major impact on human emotions, social cognition, behaviour, and relations. Consequently, an automatic understanding of humour is crucial and challenging for a naturalistic human-robot interaction. Recent artificial intelligence (AI)-based methods have shown progress in multimodal humour recognition. However, such methods lack a mechanism in adapting to each individual's characteristics, resulting in a decreased performance, e.g., due to different facial expressions. Further, these models are faced with generalisation problems when being applied for recognition of different styles of humour. We aim to address these challenges by introducing a novel multimodal humour recognition approach in which the models are personalised for each individual in the Passau Spontaneous Football Coach Humour (Passau-SFCH) dataset. We begin by training a model on all individuals in the dataset. Subsequently, we fine-tune all layers of this model with the data from each individual. Finally, we use these models for the prediction task. Using the proposed personalised models, it is possible to significantly (two-tailed t-test, p < 0.05) outperform the non-personalised models. In particular, the mean Area Under the Curve (AUC) is increased from .7573 to .7731 for the audio modality, and from .9203 to .9256 for the video modality. In addition, we apply a weighted late fusion approach which increases the overall performance to an AUC of .9308, demonstrating the complementarity of the features. Finally, we evaluate the individual-level fairness of our approach and show which group of subjects benefits most of using personalisation.",Alexander Kathan; Shahin Amiriparian; Lukas Christ; Andreas Triantafyllopoulos; Niklas Müller; Andreas König; Björn W. Schuller,2022,2022-09-28,,10.1145/3551876.3554800,,https://doi.org/10.1145/3551876.3554800,conference-paper,['openalex'],"['""world model"" medicine']",open-access,world-model phrase absent from title and abstract
AUD-472fb5112d99,primary_phrase_filter_residual,A Physical Model Study of the North Shore Wastewater Treatment Plant Pumping Station,,James Li; Maryam Shahab,2022,2022,Proceedings of the 39th IAHR World Congress,10.3850/iahr-39wc2521711920221222,,https://doi.org/10.3850/iahr-39wc2521711920221222,proceedings-article,['crossref'],"['""world model"" treatment']",registered,world-model phrase absent from title and abstract
AUD-49c84c6d0967,primary_phrase_filter_residual,A Pragmatic Machine Learning Approach to Quantify Tumor-Infiltrating Lymphocytes in Whole Slide Images.,"Increased levels of tumor infiltrating lymphocytes (TILs) in cancer tissue indicate favourable outcomes in many types of cancer. Manual quantification of immune cells is inaccurate and time consuming for pathologists. Our aim is to leverage a computational solution to automatically quantify TILs in whole slide images (WSIs) of standard diagnostic haematoxylin and eosin stained sections (H&E slides) from lung cancer patients. Our approach is to transfer an open source machine learning method for segmentation and classification of nuclei in H&E slides trained on public data to TIL quantification without manual labeling of our data. Our results show that additional augmentation improves model transferability when training on few samples/limited tissue types. Models trained with sufficient samples/tissue types do not benefit from our additional augmentation policy. Further, the resulting TIL quantification correlates to patient prognosis and compares favorably to the current state-of-the-art method for immune cell detection in non-small lung cancer (current standard CD8 cells in DAB stained TMAs HR 0.34 95% CI 0.17-0.68 vs TILs in HE WSIs: HoVer-Net PanNuke Aug Model HR 0.30 95% CI 0.15-0.60, HoVer-Net MoNuSAC Aug model HR 0.27 95% CI 0.14-0.53). Moreover, we implemented a cloud based system to train, deploy and visually inspect machine learning based annotation for H&E slides. Our pragmatic approach bridges the gap between machine learning research, translational clinical research and clinical implementation. However, validation in prospective studies is needed to assert that the method works in a clinical setting.","Shvetsov N, Grønnesby M, Pedersen E, Møllersen K, Busund LR, Schwienbacher R, Bongo LA, Kilvaer TK.",2022,2022-06-16,arXiv (Cornell University),10.3390/cancers14122974,2202.06590,https://europepmc.org/article/MED/35740648,preprint,"['europe_pmc', 'openalex']","['""world model"" clinical', '""world model"" medicine', '""world model"" patient', 'europe_pmc_core']",indexed,world-model phrase absent from title and abstract
AUD-b1d850ec3306,primary_phrase_filter_residual,A prediction model based on functional mitral regurgitation for the recurrence of paroxysmal atrial fibrillation (PAF) after post‐circular pulmonary vein radiofrequency ablation (CPVA),"Abstract Aim To construct a prediction model based on functional mitral regurgitation (FMR) in patients with paroxysmal atrial fibrillation (PAF) to predict atrial fibrillation recurrence after the post‐circular pulmonary vein radiofrequency ablation (CPVA). Methods We retrospectively analyzed 289 patients with PAF who underwent CPVA for the first time. The patients were randomly divided into modeling group and verification group at the ratio of 75:25. In the modeling group, the multivariate logistic regression was used to analyze and construct a prediction model for post‐CPVA recurrence in PAF patients, which was then validated in the verification group. Results (1) After 3–6 months of follow‐up, the patients were divided into sinus rhythm group (252 cases) and recurrence group (24 cases); (2) In the modeling group, the age, left atrial diameter (LAD), and the degree of MR (mild, moderate, severe) were higher in recurrence group than that of the sinus rhythm group, and the left atrial appendage emptying velocity (LAAV) was lower in recurrence group (all p p > .05). Conclusion The prediction model of atrial fibrillation (AF) recurrence after CPVA in PAF patients has good predictive efficacy, specificity, and accuracy.",Jingyu Sheng; Zhenni Yang; Min Xu; Jun Meng; Mingxia Gong; Yuxia Miao,2022,2022,Echocardiography,10.1111/echo.15479,,https://doi.org/10.1111/echo.15479,journal-article,['crossref'],"['""world model"" echocardiography']",registered,world-model phrase absent from title and abstract
AUD-40967c4492fe,primary_phrase_filter_residual,A Reinforcement Learning Approach to Estimating Long-term Treatment Effects,"Randomized experiments (a.k.a. A/B tests) are a powerful tool for estimating treatment effects, to inform decisions making in business, healthcare and other applications. In many problems, the treatment has a lasting effect that evolves over time. A limitation with randomized experiments is that they do not easily extend to measure long-term effects, since running long experiments is time-consuming and expensive. In this paper, we take a reinforcement learning (RL) approach that estimates the average reward in a Markov process. Motivated by real-world scenarios where the observed state transition is nonstationary, we develop a new algorithm for a class of nonstationary problems, and demonstrate promising results in two synthetic datasets and one online store dataset.",Ziyang Tang; Yiheng Duan; Stephanie Zhang; Lihong Li,2022,2022-10-14,arXiv (Cornell University),10.48550/arxiv.2210.07536,2210.07536,http://arxiv.org/abs/2210.07536,preprint,['openalex'],"['""world model"" treatment']",open-access,world-model phrase absent from title and abstract
AUD-f111773f0fdb,primary_phrase_filter_residual,A Review of Mentorship in Urology: Are We Satisfied?,,Annie Chen; Joseph Harnett; Pankti Kothari; Michael Ernst,2022,2022-12-01,Current Urology Reports,10.1007/s11934-022-01122-9,,https://doi.org/10.1007/s11934-022-01122-9,article,['openalex'],"['""world model"" medicine', '""world model"" patient']",open-access,world-model phrase absent from title and abstract
AUD-13daf44ec45b,primary_phrase_filter_residual,A rubric for human-like agents and NeuroAI,"Researchers across cognitive, neuro- and computer sciences increasingly reference ‘human-like’ artificial intelligence and ‘neuroAI’. However, the scope and use of the terms are often inconsistent. Contributed research ranges widely from mimicking behaviour , to testing machine learning methods as neurally plausible hypotheses at the cellular or functional levels, or solving engineering problems. However, it cannot be assumed nor expected that progress on one of these three goals will automatically translate to progress in others. Here, a simple rubric is proposed to clarify the scope of individual contributions, grounded in their commitments to human-like behaviour , neural plausibility or benchmark/engineering/computer science goals. This is clarified using examples of weak and strong neuroAI and human-like agents, and discussing the generative, corroborate and corrective ways in which the three dimensions interact with one another. The author maintains that future progress in artificial intelligence will need strong interactions across the disciplines, with iterative feedback loops and meticulous validity tests—leading to both known and yet-unknown advances that may span decades to come. This article is part of a discussion meeting issue ‘New approaches to 3D vision’.",Ida Momennejad,2022,2022-12-13,Philosophical Transactions of the Royal Society B Biological Sciences,10.1098/rstb.2021.0446,2212.04401,https://doi.org/10.1098/rstb.2021.0446,article,['openalex'],"['""world model"" physiology']",open-access,world-model phrase absent from title and abstract
AUD-f92166b30561,primary_phrase_filter_residual,"A scoping review of complication prediction models in spinal surgery: An analysis of model development, validation and impact.","Background: Predictive analytics are being used increasingly in the field of spinal surgery with the development of models to predict post-surgical complications. Predictive models should be valid, generalizable, and clinically useful. The purpose of this review was to identify existing post-surgical complication prediction models for spinal surgery and to determine if these models are being adequately investigated with internal/external validation, model updating and model impact studies. Methods: This was a scoping review of studies pertaining to models for the prediction of post-surgical complication after spinal surgery published over 10 years (2010-2020). Qualitative data was extracted from the studies to include study classification, adherence to Transparent Reporting of a multivariable prediction model for Individual Prognosis Or Diagnosis (TRIPOD) guidelines and risk of bias (ROB) assessment using the Prediction model study Risk Of Bias Assessment Tool (PROBAST). Model evaluation was determined using area under the curve (AUC) when available. The Preferred Reporting Items for Systematic Reviews and Meta-Analysis (PRISMA) statement was used as a basis for the search methodology in four different databases. Results: Thirty studies were included in the scoping review and 80% (24/30) included model development with or without internal validation. Twenty percent (6/30) were exclusively external validation studies and only one study included an impact analysis in addition to model development and internal validation. Two studies referenced the TRIPOD guidelines and there was a high ROB in 100% of the studies using the PROBAST tool. Conclusions: The majority of post-surgical complication prediction models in spinal surgery have not undergone standardized model development and internal validation or adequate external validation and impact evaluation. As such there is uncertainty as to their validity, generalizability, and clinical utility. Future efforts should be made to use existing tools to ensure standardization in development and rigorous evaluation of prediction models in spinal surgery.","Canturk TC, Czikk D, Wai EK, Phan P, Stratton A, Michalowski W, Kingwell S.",2022,2022-07-14,North American Spine Society Journal (NASSJ),10.1016/j.xnsj.2022.100142,,https://europepmc.org/article/MED/35983028,article,"['europe_pmc', 'openalex']","['""world model"" clinical', '""world model"" medicine', 'europe_pmc_core']",indexed,world-model phrase absent from title and abstract
AUD-1741a79ce97b,primary_phrase_filter_residual,A semantic approach to nonmonotonic reasoning: Inference operations and choice,"Abstract This paper presents a uniform semantic treatment of nonmonotonic inference operations that allow for inferences frominfinitesets of premisses. The semantics is formulated in terms ofselection functionsand is a generalisation of thepreferential semanticsof Shoham, Kraus et al., and Makinson. A selection function picks out from a given set of possible states (worlds, situations, models) a subset consisting of those states that are, in some sense, the most preferred ones. A proposition is anonmonotonic consequenceof a set of propositions iff holds in all the most preferred ‐states. In the literature on revealed preference theory, there are a number of well‐known theorems concerning the representability of selection functions, satisfying certain properties, in terms of underlying preference relations. Such theorems are utilised here to give corresponding representation theorems for nonmonotonic inference operations. At the end of the paper, the connection between nonmonotonic inference and belief revision, in the sense of Alchourrón, Gärdenfors, and Makinson, is explored. In this connection,infinitary belief revision operations,that allow for the revision of a theory with a possibly infinite set of propositions, are introduced and characterised axiomatically. Several semantic representation theorems are proved for operations of this kind.",Sten Lindström,2022,2022-06-01,Theoria,10.1111/theo.12405,,https://doi.org/10.1111/theo.12405,article,['openalex'],"['""world model"" treatment']",open-access,world-model phrase absent from title and abstract
AUD-311744c91251,primary_phrase_filter_residual,A Smartphone-Based Model of Care to Support Patients With Cardiac Disease Transitioning From Hospital to the Community (TeleClinical Care): Pilot Randomized Controlled Trial.,"Background Patients hospitalized with acute coronary syndrome (ACS) or heart failure (HF) are frequently readmitted. This is the first randomized controlled trial of a mobile health intervention that combines telemonitoring and education for inpatients with ACS or HF to prevent readmission. Objective This study aims to investigate the feasibility, efficacy, and cost-effectiveness of a smartphone app-based model of care (TeleClinical Care [TCC]) in patients discharged after ACS or HF admission. Methods In this pilot, 2-center randomized controlled trial, TCC was applied at discharge along with usual care to intervention arm participants. Control arm participants received usual care alone. Inclusion criteria were current admission with ACS or HF, ownership of a compatible smartphone, age ≥18 years, and provision of informed consent. The primary end point was the incidence of unplanned 30-day readmissions. Secondary end points included all-cause readmissions, cardiac readmissions, cardiac rehabilitation completion, medication adherence, cost-effectiveness, and user satisfaction. Intervention arm participants received the app and Bluetooth-enabled devices for measuring weight, blood pressure, and physical activity daily plus usual care. The devices automatically transmitted recordings to the patients' smartphones and a central server. Thresholds for blood pressure, heart rate, and weight were determined by the treating cardiologists. Readings outside these thresholds were flagged to a monitoring team, who discussed salient abnormalities with the patients' usual care providers (cardiologists, general practitioners, or HF outreach nurses), who were responsible for further management. The app also provided educational push notifications. Participants were followed up after 6 months. Results Overall, 164 inpatients were randomized (TCC: 81/164, 49.4%; control: 83/164, 50.6%; mean age 61.5, SD 12.3 years; 130/164, 79.3% men; 128/164, 78% admitted with ACS). There were 11 unplanned 30-day readmissions in both groups (P=.97). Over a mean follow-up of 193 days, the intervention was associated with a significant reduction in unplanned hospital readmissions (21 in TCC vs 41 in the control arm; P=.02), including cardiac readmissions (11 in TCC vs 25 in the control arm; P=.03), and higher rates of cardiac rehabilitation completion (20/51, 39% vs 9/49, 18%; P=.03) and medication adherence (57/76, 75% vs 37/74, 50%; P=.002). The average usability rating for the app was 4.5/5. The intervention cost Aus $6028 (US $4342.26) per cardiac readmission saved. When modeled in a mainstream clinical setting, enrollment of 237 patients was projected to have the same expenditure compared with usual care, and enrollment of 500 patients was projected to save approximately Aus $100,000 (approximately US $70,000) annually. Conclusions TCC was feasible and safe for inpatients with either ACS or HF. The incidence of 30-day readmissions was similar; however, long-term benefits were demonstrated, including fewer readmissions over 6 months, improved medication adherence, and improved cardiac rehabilitation completion. Trial registration Australian New Zealand Clinical Trials Registry ACTRN12618001547235; https://www.anzctr.org.au/Trial/Registration/TrialReview.aspx?id=375945.","Indraratna P, Biswas U, McVeigh J, Mamo A, Magdy J, Vickers D, Watkins E, Ziegl A, Liu H, Cholerton N, Li J, Holgate K, Fildes J, Gallagher R, Ferry C, Jan S, Briggs N, Schreier G, Redmond SJ, Loh E, Yu J, Lovell NH, Ooi SY.",2022,2022-02-28,,10.2196/32554,,https://europepmc.org/article/MED/35225819,,['europe_pmc'],['europe_pmc_core'],indexed,world-model phrase absent from title and abstract
AUD-4fa53f6417e2,primary_phrase_filter_residual,A spatiotemporal machine learning approach to forecasting COVID-19 incidence at the county level in the USA,"With COVID-19 affecting every country globally and changing everyday life, the ability to forecast the spread of the disease is more important than any previous epidemic. The conventional methods of disease-spread modeling, compartmental models, are based on the assumption of spatiotemporal homogeneity of the spread of the virus, which may cause forecasting to underperform, especially at high spatial resolutions. In this paper we approach the forecasting task with an alternative technique - spatiotemporal machine learning. We present COVID-LSTM, a data-driven model based on a Long Short-term Memory deep learning architecture for forecasting COVID-19 incidence at the county-level in the US. We use the weekly number of new positive cases as temporal input, and hand-engineered spatial features from Facebook movement and connectedness datasets to capture the spread of the disease in time and space. COVID-LSTM outperforms the COVID-19 Forecast Hub's Ensemble model (COVIDhub-ensemble) on our 17-week evaluation period, making it the first model to be more accurate than the COVIDhub-ensemble over one or more forecast periods. Over the 4-week forecast horizon, our model is on average 50 cases per county more accurate than the COVIDhub-ensemble. We highlight that the underutilization of data-driven forecasting of disease spread prior to COVID-19 is likely due to the lack of sufficient data available for previous diseases, in addition to the recent advances in machine learning methods for spatiotemporal forecasting. We discuss the impediments to the wider uptake of data-driven forecasting, and whether it is likely that more deep learning-based models will be used in the future.","Lucas B, Vahedi B, Karimzadeh M.",2022,2022-08-18,International Journal of Data Science and Analytics,10.1007/s41060-021-00295-9,,https://europepmc.org/article/PPR/PPR597796,article,"['europe_pmc', 'openalex']","['""world model"" patient', 'europe_pmc_core']",indexed,world-model phrase absent from title and abstract
AUD-8d581220bd7e,primary_phrase_filter_residual,A step toward a unifying preclinical model of dilated cardiomyopathy,,Victoria L. Nelson; Ashley L. Eadie; Keith R. Brunt,2022,2022,American Journal of Physiology-Heart and Circulatory Physiology,10.1152/ajpheart.00141.2022,,https://doi.org/10.1152/ajpheart.00141.2022,journal-article,['crossref'],"['""world model"" physiology']",registered,world-model phrase absent from title and abstract
AUD-787abcf5616f,primary_phrase_filter_residual,A study of interactive robot architecture through the practical implementation of conversational android,"This study shows an autonomous android robot that can have a natural daily dialogue with humans. The dialogue system for daily dialogue is different from a task-oriented dialogue system in that it is not given a clear purpose or the necessary information. That is, it needs to generate an utterance in a situation where there is no clear request from humans. Therefore, to continue a dialogue with a consistent content, it is necessary to essentially change the design policy of dialogue management compared with the existing dialogue system. The purpose of our study is to constructively find out the dialogue system architecture for realizing daily dialogue through implementing an autonomous dialogue robot capable of daily natural dialogue. We defined the android's desire necessary for daily dialogue and the dialogue management system in which the android changes its internal (mental) states in accordance to the desire and partner's behavior and chooses a dialogue topic suitable for the current situation. The developed android could continue daily dialogue for about 10 min in the scene where the robot and partner met for the first time in the experiment. Moreover, a multimodal Turing test has shown that half of the participants had felt that the android was remotely controlled to some degree, that is, the android's behavior was humanlike. This result suggests that the system construction method assumed in this study is an effective approach to realize daily dialogue, and the study discusses the system architecture for daily dialogue.",Takashi Minato; Kurima Sakai; Takahisa Uchida; Hiroshi Ishiguro,2022,2022-10-11,Frontiers in Robotics and AI,10.3389/frobt.2022.905030,,https://doi.org/10.3389/frobt.2022.905030,article,['openalex'],"['""world model"" physiology']",open-access,world-model phrase absent from title and abstract
AUD-0652d186376c,primary_phrase_filter_residual,A Survey on Acoustic Positioning Systems for Location-Based Services,"Positioning systems have become increasingly popular in the last decade for location-based services such as navigation and asset tracking and management. As opposed to outdoor positioning, where the Global Navigation Satellite System became the standard technology, there is no consensus yet for indoor environments despite of the availability of different technologies, such as radiofrequency, magnetic field, visual light communications, or acoustics. Within these options, acoustics emerged as a promising alternative to obtain high-accuracy low-cost systems. Nevertheless, acoustic signals have to face very demanding propagation conditions, particularly in terms of multipath and Doppler effect. Therefore, even if many acoustic positioning systems have been proposed in the last decades, it remains an active and challenging topic. This paper surveys the developed prototypes and commercial systems that have been presented since they first appeared around the 1980s, to 2022. We classify these systems into different groups depending on the observable they use to calculate the user position, such as the Time-Of-Flight, the Received Signal Strength, or the acoustic spectrum. Furthermore, we summarize the main properties of these systems in terms of accuracy, coverage area and update rate, among others. Finally, we evaluate the limitations of these groups based on the link budget approach, which gives an overview of the system’s coverage from parameters such as source and noise level, detection threshold, attenuation, and processing gain.",Joaqúın Aparicio; Fernando J. Álvarez; Álvaro Hernández; Sverre Holm,2022,2022-01-01,IEEE Transactions on Instrumentation and Measurement,10.1109/tim.2022.3210943,,https://doi.org/10.1109/tim.2022.3210943,article,['openalex'],"['""world model"" physiology']",open-access,world-model phrase absent from title and abstract
AUD-01dbcfb5e94a,primary_phrase_filter_residual,A Survey on Digital Epidemiology: Networks and Models,"The epidemiology has recently witnessed great advances based on computational models. Its scope and impact are getting wider thanks to the new data sources feeding analytical frameworks and models. Besides traditional variables considered in epidemiology, large-scale social patterns can be now integrated in real time with multi-source data bridging the gap between different scales. In a hyper-connected world, models and analysis of interactions and social behaviors are key to understand and stop outbreaks. Big Data along with apps are enabling for validating and refining models with real world data at scale, as well as new applications and frameworks to map and track diseases in real time or optimize the necessary resources and interventions such as testing and vaccination strategies. Digital epidemiology is positioning itself as a discipline necessary to control epidemics and implement actionable protocols and policies. In this review we address the research areas configuring current digital epidemiology: transmission and propagation models and descriptions based on human networks and contact tracing, mobility analysis and spatio-temporal propagation of infectious diseases and infodemics that comprises the study of information and knowledge propagation. Digital epidemiology has the potential to create new operational mechanisms for prevention and mitigation, monitoring of the evolution of epidemics, assessing their impact and evaluating the pharmaceutical and non-pharmaceutical measures to fight the outbreaks. Epidemics have to be approached from the lens of complexity science as they require systemic solutions. Opportunities and challenges to tackle epidemics more effectively and with a human-centered vision are discussed here.",David Pastor-Escuredo; Luis E. Olmos,2022,2022-01-01,Medical Research Archives,10.18103/mra.v10i10.3175,,https://doi.org/10.18103/mra.v10i10.3175,article,['openalex'],"['""world model"" clinical', '""world model"" medicine', '""world model"" patient']",open-access,world-model phrase absent from title and abstract
