audit_id,route,title,decision,corpus_type,reason_code,rationale
AUD-093073d6dcb0,primary_phrase_filter_residual,Intracranial volume segmentation for neurodegenerative populations using multicentre FLAIR MRI.,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-71f21c33bc4d,primary_phrase_filter_residual,Introducing echocardiography to medical students: A novel echocardiography E‐Learning experience,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-3d0478775b09,primary_phrase_filter_residual,Investigating the utility of VR for spatial understanding in surgical planning: evaluation of head-mounted to desktop display.,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-d2f9cb594040,primary_phrase_filter_residual,IOL decentration post Nd-YAG laser capsulotomy,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-eccce2a70631,primary_phrase_filter_residual,ISCU News,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-baa5d4b2ae5b,primary_phrase_filter_residual,Iterative Quality Control Strategies for Expert Medical Image Labeling,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-acdfd82d3857,primary_phrase_filter_residual,Jewish Medical Practitioners in the Medieval Muslim World,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-94d8d00c6356,primary_phrase_filter_residual,KANDINSKYPatterns -- An experimental exploration environment for Pattern\n Analysis and Machine Intelligence,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-15d4f7082a6b,primary_phrase_filter_residual,Ketamine and xylazine effects in murine model of acute pancreatitis,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-4ae1edf76efb,primary_phrase_filter_residual,Kyrgyzstan,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-6c36a6ed1ce8,primary_phrase_filter_residual,Land snail biogeography and endemism in south-eastern Africa: Implications for the Maputaland-Pondoland-Albany biodiversity hotspot,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-d0c45780860a,primary_phrase_filter_residual,Laos,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-27b54f5b1f67,primary_phrase_filter_residual,Lapses in perceptual decisions reflect exploration.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-c8f22de6c64a,primary_phrase_filter_residual,Latin America: the iron fist or the New Model?,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-bb30b38f2d95,primary_phrase_filter_residual,Learning and Animal Movement,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-cdaa019bb85d,primary_phrase_filter_residual,Learning Intuitive Physics and One-Shot Imitation Using State-Action-Prediction Self-Organizing Maps.,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-64c1d925eed6,primary_phrase_filter_residual,Learning Periodic Tasks from Human Demonstrations,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-ba75004cc459,primary_phrase_filter_residual,Least-squares community extraction in feature-rich networks using similarity data.,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-dac6fe4e3340,primary_phrase_filter_residual,Letter to the Editor Regarding “Cavernous Sinus Hemangioma: Imaging Diagnosis and Surgical Considerations”,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-4193fac61e8c,primary_phrase_filter_residual,Lifestyle Medicine around the World,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-0b2bc7ce4712,primary_phrase_filter_residual,Living Things Are Not (20th Century) Machines: Updating Mechanism Metaphors in Light of the Modern Science of Machine Behavior,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-4f8c56e87326,primary_phrase_filter_residual,Low pulsation model for liquid transfer,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-ff270d80b683,primary_phrase_filter_residual,LOW RATES OF ORGAN DONATION AND TRANSPLANTATION: CAUSES AND SOLUTIONS,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-8c9fdd0c1411,primary_phrase_filter_residual,Machine learning and deep learning predictive models for type 2 diabetes: a systematic review,exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-ae0736d5192f,primary_phrase_filter_residual,Machine learning applications to enhance patient specific care for urologic surgery,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-6f1d52747327,primary_phrase_filter_residual,Machine Learning for Mechanical Ventilation Control,include,empirical,potential_empirical,"A learned or fitted model represents evolving biomedical states, trajectories, interventions, or sequential control."
AUD-78dbe2c8c88e,primary_phrase_filter_residual,Machine learning models perform better than traditional empirical models for stomatal conductance when applied to multiple tree species across different forest biomes,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-4d6e69842550,primary_phrase_filter_residual,Macromedical Regulation,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-f6edb970d880,primary_phrase_filter_residual,Making sense of raw input,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-21733874424f,primary_phrase_filter_residual,Malignant Melanoma,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-0f8c730d4a2e,primary_phrase_filter_residual,Management and Leadership Distinctions Required at Stages of Maturity in an EHR/EMR Adoption Model Context,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-137bc8604323,primary_phrase_filter_residual,Materialising contexts: virtual soundscapes for real-world exploration.,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-4a8ffc339324,primary_phrase_filter_residual,Mathematical analysis of a stochastic model for spread of Coronavirus.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-5dd4b3af38da,primary_phrase_filter_residual,Mathematical Modeling Can Advance Wound Healing Research.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-aa3b022a27fd,primary_phrase_filter_residual,MB-EHR: A Multilayer Blockchain-based EHR,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-aa129bb0d8e2,primary_phrase_filter_residual,"Meta-learning, social cognition and consciousness in brains and machines",exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-7fa74aaa8f87,primary_medical_filter_residual,Microscopicpolitics and Imargination in the Shareable Intimate Rituals in the CPP_Implicações Project,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-9a7f20d08038,primary_phrase_filter_residual,Mobile money and healthcare use: Evidence from East Africa,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-25c604a315ea,primary_phrase_filter_residual,Model predictive control based on artificial intelligence and EPA-SWMM model to reduce CSOs impacts in sewer systems,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-af813a2a740d,primary_phrase_filter_residual,"Model-Augmented Haptic Telemanipulation: Concept, Retrospective Overview, and Current Use Cases.",exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-494182830b3b,primary_medical_filter_residual,Model-Based Evaluation of the System of Systems Architectures Used to Perform Trade Studies and Sensitivity Analyses,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-4f2ca963ccf0,primary_phrase_filter_residual,Model-Based Planning Deficits in Compulsivity Are Linked to Faulty Neural Representations of Task Structure.,include,empirical,potential_empirical,"A learned or fitted model represents evolving biomedical states, trajectories, interventions, or sequential control."
AUD-355de5be6a30,primary_phrase_filter_residual,Modeling intentional agency: a neo-Gricean framework,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-cafab3304149,primary_phrase_filter_residual,Modeling the development of internal mental models by an adaptive network model,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-a82dc431e514,primary_phrase_filter_residual,Modeling the Joint Effects of Vegetation Characteristics and Soil Properties on Ecosystem Dynamics in a Panama Tropical Forest,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-9fe534c5f746,primary_phrase_filter_residual,Modeling the subjective perspective of consciousness and its role in the control of behaviours,exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-54aaca4be83b,primary_medical_filter_residual,Modeling Worlds in Text,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-e0e76e6e6fdd,primary_phrase_filter_residual,Moldova,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-874814fcd3a6,primary_phrase_filter_residual,More than Meets the Eye: Understanding Perceptions of China Beyond the Favorable-Unfavorable Dichotomy.,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-5c8b068893a6,primary_phrase_filter_residual,Mouse organoid culture is a suitable model to study esophageal ion transport mechanisms,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-f94e1dd0edb4,primary_phrase_filter_residual,Multi-Modal Pain Intensity Assessment Based on Physiological Signals: A Deep Learning Perspective,exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-053e12bd34b5,primary_phrase_filter_residual,Multi-step rainfall forecasting using deep learning approach.,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-b0eeb649e379,primary_phrase_filter_residual,MultiBench: Multiscale Benchmarks for Multimodal Representation Learning.,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-6c4e381bb13c,primary_phrase_filter_residual,Murine models of Duchenne muscular dystrophy: is there a best model?,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-2af78c50739d,primary_phrase_filter_residual,Musculoskeletal Disorders Among Healthcare Workers: Prevalence and Risk Factors in the Arab World,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-e41f1d1fd41e,primary_phrase_filter_residual,Natural Language Processing and Computational Linguistics,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-4e82b614b065,primary_phrase_filter_residual,Natural language processing for cognitive therapy: Extracting schemas from thought records.,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-59aac03d3c64,primary_phrase_filter_residual,"Nested complex crime: Assessing the convergence of wildlife trafficking, organized crime and loose criminal networks",exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-6821eee6fa8d,primary_phrase_filter_residual,Neural surprise in somatosensory Bayesian learning.,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-a377ad624004,primary_medical_filter_residual,Nothing in evolution makes sense except in the light of parasitism: evolution of complex replication strategies,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-2e6dc1487a5e,primary_medical_filter_residual,Novelty is not surprise: Human exploratory and adaptive behavior in sequential decision-making.,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-89b94851f2b0,primary_phrase_filter_residual,Numerical Solution for Singular Boundary Value Problems Using a Pair of Hybrid Nyström Techniques,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-85f08a9374ee,primary_phrase_filter_residual,Of herds and societies—Seasonal aspects of Vinča culture herding and land use practices revealed using sequential stable isotope analysis of animal teeth,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-90010b2b93c5,primary_phrase_filter_residual,"Old World, New World",exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-2b5fb2cacc54,primary_phrase_filter_residual,Older patient-physician communication: an examination of the tensions of the patient-centred model within a biotechnological context.,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-f5511203b3e8,primary_medical_filter_residual,On Declarative and Procedural Knowledge Representation,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-fc6aefd15eb0,primary_phrase_filter_residual,On the Importance of Being Flexible: Dynamic Brain Networks and Their Potential Functional Significances.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-fe3d2de71166,primary_phrase_filter_residual,"On the relevance of Knight, Keynes and Shackle for unawareness research",exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-a0fcb2949e14,primary_phrase_filter_residual,On the Use of Causal Rules to Specify How Trust Impacts Change in Knowledge and Belief,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-f53a5fbf196e,primary_phrase_filter_residual,Open Chance and Risk Management Process Supported by a Software Tool for Improving Urban Security,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-532bc0325377,primary_phrase_filter_residual,Opportunities for Radiology Trainee Education Amid the COVID-19 Pandemic: Lessons From an Academic Breast Imaging Program.,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-a34c161e6a68,primary_phrase_filter_residual,Orbitofrontal cortex and learning predictions of state transitions.,include,empirical,potential_empirical,"A learned or fitted model represents evolving biomedical states, trajectories, interventions, or sequential control."
AUD-fee43b28ca92,primary_phrase_filter_residual,Origin of Chirality in the Molecules of Life,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-341829660c81,primary_phrase_filter_residual,Overcoming Barriers to Accessing Surgery and Rehabilitation in Low and Middle‐Income Countries: An Innovative Model of Patient Navigation in Nepal,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-3012d3092b7a,primary_phrase_filter_residual,Pathways to Mental Healthcare,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-bc273f8427ed,primary_phrase_filter_residual,Patient-Level Cancer Prediction Models From a Nationwide Patient Cohort: Model Development and Validation (Preprint),exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-4836e8d354e5,primary_phrase_filter_residual,Pediatric Oncology in the Arab World,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-3648d0a305d5,primary_phrase_filter_residual,Penetration of Multimedia Technology in Piano Teaching and Performance Based on Complex Network,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-6e68bc0f6c53,primary_phrase_filter_residual,Permutation Entropy as a Universal Disorder Criterion: How Disorders at Different Scale Levels Are Manifestations of the Same Underlying Principle.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-95686b3a0e43,primary_phrase_filter_residual,Personalised medicine for asthma in a post-pandemic world,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-81cde2f174e8,primary_phrase_filter_residual,Pharmacovigilance in the Arab World,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-59a988c082f5,primary_phrase_filter_residual,Phenotyping heart failure using model-based analysis and physiology-informed machine learning,include,empirical,potential_empirical,"A learned or fitted model represents evolving biomedical states, trajectories, interventions, or sequential control."
AUD-b05418dc209a,primary_phrase_filter_residual,PI Prob: A risk prediction and clinical guidance system for evaluating patients with recurrent infections.,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-41786f3c6e17,primary_phrase_filter_residual,Plato's World,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-35d3c238fbee,primary_phrase_filter_residual,Population Dynamics and Structural Effects at Short and Long Range Support the Hypothesis of the Selective Advantage of the G614 SARS-CoV-2 Spike Variant.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-5b0f3d8745d3,primary_phrase_filter_residual,Post-mortem on a deep learning contest: a Simpson's paradox and the complementary roles of scale metrics versus shape metrics,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-7c1601d4834f,primary_phrase_filter_residual,Potential Mechanisms behind Air Pollution Toxicity: Findings from Real-World Chronic Exposures.,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-3719d02be114,primary_phrase_filter_residual,Prediction of algal bloom occurrence based on the naive Bayesian model considering satellite image pixel differences,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-d382e10d6999,primary_phrase_filter_residual,Predictive Coding: a Theoretical and Experimental Review,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-495123afc8bc,primary_phrase_filter_residual,"Presence, flow, and narrative absorption: an interdisciplinary theoretical exploration with a new spatiotemporal integrated model based on predictive processing.",exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-fafbcb0454b2,primary_phrase_filter_residual,Pressure Ulcers in the Arab World,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-6572b0fdfaab,primary_phrase_filter_residual,"Prevalence of Hepatitis B and C among Tuberculosis Patients at Local Community of Sindh, Pakistan",exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-dd0cc9cd5356,primary_phrase_filter_residual,Probabilistic generative modeling and reinforcement learning extract the intrinsic features of animal behavior,include,empirical,potential_empirical,"A learned or fitted model represents evolving biomedical states, trajectories, interventions, or sequential control."
AUD-535fa96140fc,primary_medical_filter_residual,Procedural Generalization by Planning with Self-Supervised World Models,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-4508dee92d1f,primary_phrase_filter_residual,Proceedings of the Third Workshop on Narrative Understanding,exclude,not_applicable,no_primary_contribution,The record lacks a primary empirical study or substantive review contribution.
AUD-2037642cbabc,primary_phrase_filter_residual,Prognosis analysis of patients with pancreatic neuroendocrine tumors after surgical resection and the application of enucleation,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-953b5d1c92b3,primary_phrase_filter_residual,Prosopography of Jewish Medical Practitioners,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-961a64010ebf,primary_phrase_filter_residual,PSYCHEMERGE: A DEEP DIVE INTO THE WORLD OF EHR-BASED PSYCHIATRIC GENOMICS,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-3d4771800962,primary_phrase_filter_residual,Pushing the Surgical Envelope,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-cf8ca3272d57,primary_phrase_filter_residual,P–673 A visualized clinical model predicting cumulative pregnancy rate after IVF-ET: a real-world study,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-e51057229ba2,primary_phrase_filter_residual,QSPcc reduces bottlenecks in computational model simulations.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-c7aea113b070,primary_medical_filter_residual,Quantifying Multimodality in World Models,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-72e32366124f,primary_phrase_filter_residual,Quantitative model analysis of the resting membrane potential in insect skeletal muscle: Implications for low temperature tolerance,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-cfbd446a8246,primary_phrase_filter_residual,Real world healthcare data in medicine – how to get it?,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-f06672360756,primary_phrase_filter_residual,Real-world prognostic model for malignant pleural mesothelioma.,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-f1ef76effb3f,primary_phrase_filter_residual,Recognizing New Trends in Brain Drain Studies in the Framework of Global Sustainability,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-207b6d68b422,primary_phrase_filter_residual,Regulation of Microglia for the Treatment of Glioma,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-944b687b1d43,primary_phrase_filter_residual,Reimagining Relationship-Based Health Care in a Post-COVID World,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-004b03d7fc10,primary_phrase_filter_residual,Reinforcement learning control of a biomechanical model of the upper extremity,include,empirical,potential_empirical,"A learned or fitted model represents evolving biomedical states, trajectories, interventions, or sequential control."
AUD-966804e74eff,primary_phrase_filter_residual,Relay protection system of transmission line based on AI.,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-dfecb9dfc302,primary_medical_filter_residual,Reliable Route Selection for Wireless Sensor Networks with Connection Failure Uncertainties.,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-88f8e7ff0404,primary_phrase_filter_residual,Religious perspectives on Vaccination: Mandatory Covid-19 vaccine for SA Churches,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-43872058936a,primary_phrase_filter_residual,"Report to the President for year ended June 30, 2021, Computer Science and Artificial Intelligence Laboratory",exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-d5519cff770c,primary_phrase_filter_residual,Research on Ship Meteorological Route Based on A-Star Algorithm,exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-230b41f9ee26,primary_phrase_filter_residual,Resilient Development - A Strategy to Diversify Cambodia’s Growth Model,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-32d124b8e2fd,primary_phrase_filter_residual,"Resources and Environment Carrying Capacity, Social Development and Their Decoupling Relationship: A Case Study of Hubei Province, China.",exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-bc2f3f3d72e2,primary_phrase_filter_residual,Rethinking community participation in education post Covid-19.,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-40edb39460eb,primary_phrase_filter_residual,Rethinking the Maturity of Artificial Intelligence in Safety‐Critical Settings,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-789f18c7fcca,primary_phrase_filter_residual,"Revealing Opinions for COVID-19 Questions Using a Context Retriever, Opinion Aggregator, and Question-Answering Model: Model Development Study.",exclude,empirical,no_learned_or_adapted_dynamics,"Dynamics are hand-specified or descriptive without learned, fitted, or calibrated transitions."
AUD-b56b9d0f7512,primary_phrase_filter_residual,Revenge of the Experts: Will COVID-19 Renew or Diminish Public Trust in Science?,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-b3436c10ce69,primary_phrase_filter_residual,"Review for ""Bias in EHR‐Based Studies: Seeing the Forest for the Trees""",exclude,not_applicable,no_primary_contribution,The record lacks a primary empirical study or substantive review contribution.
AUD-2bb981287211,primary_phrase_filter_residual,"Review of Climate Change Impacts on Human Environment: Past, Present and Future Projections",exclude,review,review_not_primary,The review does not centrally synthesize learned biomedical dynamic or rollout systems.
AUD-980095001c75,primary_phrase_filter_residual,Risk factors and predictive model of adrenocortical insufficiency in patients with traumatic brain injury,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-7476868fb2d2,primary_phrase_filter_residual,Robot navigation as hierarchical active inference,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-1f33f3d61506,primary_phrase_filter_residual,ROLE OF STRESS ECHOCARDIOGRAPHY IN THE FUNCTIONAL ASSESSEMENT OF PROSTHETIC MITRAL VALVE,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-576e82ce60f7,primary_phrase_filter_residual,Sabre: A Narrative Planner Supporting Intention and Deep Theory of Mind,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-72346bab8553,primary_phrase_filter_residual,Same-diff? Conceptual similarities between gauge transformations and diffeomorphisms. Part II: Challenges to sophistication,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-96cd642fdc2c,primary_phrase_filter_residual,SCALa: A blueprint for computational models of language acquisition in social context,exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-a47c21251383,primary_phrase_filter_residual,Segmentation of white matter lesions in multicentre FLAIR MRI.,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-7e2d463d0429,primary_phrase_filter_residual,Self-supervised transfer learning of physiological representations from free-living wearable data,exclude,empirical,static_or_isolated_prediction,"The learned model does not generate biomedical trajectories, transitions, or action responses."
AUD-c537b75f4499,primary_phrase_filter_residual,Seropositivity of HBV & HCV among the Family Members of Chronic Viral Hepatitis Patients,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-f48ce942c93e,primary_phrase_filter_residual,"Seroprevalence of hepatitis b, c and HIV among patients attending a multispecialty hospital: An 8 year old retrospective study",exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-ad5661151226,primary_phrase_filter_residual,Settings,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-9efd80076249,primary_phrase_filter_residual,"Signalling, commitment, and strategic absurdities",exclude,not_applicable,wrong_domain,The record is outside the medical or biomedical domain.
AUD-5efc1be53b7a,primary_phrase_filter_residual,Signatures of Brain Network Alteration in Psychogenic Non-Epileptic Seizures: A Rest-EEG Study Based on Power Spectral Density and Phase Lag Index,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-1fd17abdbba9,primary_phrase_filter_residual,Simultaneous Localization and Mapping for Inspection Robots in Water and Sewer Pipe Networks: A Review,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
AUD-25e5af19db44,primary_phrase_filter_residual,Socializing Sensorimotor Contingencies.,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-ff5646380660,primary_phrase_filter_residual,Sounds of COVID-19: exploring realistic performance of audio-based digital testing,exclude,empirical,no_learned_or_adapted_dynamics,No learned or data-adapted biomedical state evolution is described.
AUD-e006ced6a606,primary_phrase_filter_residual,Space-Time Cluster’s Detection and Geographical Weighted Regression Analysis of COVID-19 Mortality on Texas Counties,exclude,empirical,static_or_isolated_prediction,The model targets a static label or isolated endpoint rather than evolving states.
AUD-ac80c1df650f,primary_medical_filter_residual,SPF ICE: A Novel Approach to Model the Amount And Effectiveness of Silica to Preserve Glaciers Using Reinforcement Learning,exclude,not_applicable,wrong_domain,The modeled system is outside medicine or biomedicine.
