candidate_id,title,field,reviewer_a,reviewer_b,adjudicated_value,adjudication_notes
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,external_validation,"No external hospital, temporal cohort, prospective deployment, or frozen clinical validation",None; held-out patients come from the same MIMIC-III source.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,decision_utility,"Offline WIS and learned-model simulations suggest policy performance; simulated success is approximately 0.59-0.61 for OMG-RL versus approximately 0.50-0.57 for model-free control, without clinical impact evidence",Offline policy value via WIS and simulated 36-hour therapeutic-success episodes; no prospective or clinician-in-the-loop evaluation.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,safety_evaluation,"Therapeutic aPTT reward bands are used, but bleeding, thrombosis, dose constraint violations, and adverse outcomes are not evaluated as hazards","aPTT therapeutic-range reward is a limited safety proxy; bleeding, thrombosis, overdose severity, contraindications, and override/failure tests are not evaluated.",,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,statistical_analysis,COMBO and OMG-RL use 500 episodes; results summarize five or ten experiments; treatment success uses 380 episodes over ten runs,"Five- or ten-run mean/standard-deviation comparisons, box plots, WIS, and repeated 36-hour treatment-success simulations; confidence intervals and formal significance tests are not reported.",,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,causal_language,"Claims the learned policy may outperform clinicians, but no causal identification supports that comparison","Claims improved treatment policy versus clinician/model baselines, but no complete causal identification analysis.",,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,estimand,"NI: no explicit causal estimand; rewards, WIS, and simulated success are optimization/evaluation quantities","Offline policy value/return under the learned dosing regime, estimated partly with WIS.",,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,confounding_strategy,"No measured-confounder adjustment, sequential causal method, or sensitivity analysis for clinician dose assignment",No explicit adjustment for time-varying confounding beyond state conditioning and offline RL/OPE.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,positivity_and_overlap,No propensity/behavior-policy support or overlap diagnostic is reported despite offline policy learning,No behavior-policy overlap or effective-sample-size diagnostics for WIS; six action bins alone do not establish support.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,counterfactual_validation,No prospective or observed patient counterfactual validation; success for learned policies is generated by the learned model,"Offline WIS on held-out MIMIC-III plus learned-model simulation; no randomized, quasi-experimental, or external treatment validation.",,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,code_access,NI: no public implementation identified in the article/preprint,Unavailable — no inspectable implementation repository identified.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,weights_access,"NI: ensemble, policy, and reward-network weights are not public",Unavailable — ensemble/policy weights were not released.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,data_access,MIMIC-III is available to credentialed users; extracted heparin cohort and processed tensors are not released,Credentialed public — MIMIC-III requires data-use training and approval.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,preprocessing_reproducibility,"Cohort timing, variables, exclusions, missingness, outliers, imputation, normalization, state, action, and reward are described","Partial — cohort, variables, time window, imputation, action bins, algorithms, and hyperparameters are described, but code is absent.",,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,randomness,"Seven-model ensemble, five selected models, and five/ten repeated experiments are reported; exact random seeds are NI",Five/ten repeated experiments and random model/initial-state selection are reported; exact seeds are not.,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,evidence_anchors,"Author arXiv v2 full text, arXiv:2409.13299, corresponding to journal DOI 10.1016/j.bea.2025.100198: pp. 7-8 define 1,911-patient split and preprocessing; pp. 8-10 define the ensemble and policy tests; Figs. 2-8 and pp. 10-12 report WIS, agreement, and 36-hour simulated success; p. 13 states generalizability limitations","Methods pp. 5–7 and Algorithms 1–2 (dynamics/reward/policy); Experimental Setup pp. 7–8, Secs. 5.1–5.2 (MIMIC split/state/action); Results pp. 8–13, Figs. 2–8 (WIS/rollouts); limitations p. 13.",,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,appraisal_strengths,"Explicit held-out split, detailed missing-data pipeline, probabilistic ensemble, broad offline-RL baselines, WIS, and repeated simulations","Explicit dose actions, held-out-patient OPE, broad RL baselines, repeated experiments, and clinically interpretable aPTT target.",,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,appraisal_limitations,"Single hospital, indirect dynamics validation, no overlap/confounding analysis, no safety outcomes, and model-generated rather than clinical policy benefit","No direct dynamics fidelity, calibration, support/confounding audit, external validation, comprehensive safety test, or released implementation.",,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,source_status,Peer-reviewed successor was identified; matching author arXiv v2 full text was inspected because publisher full text was not lawfully public,open-access,,
MWM-XBAD327876F,OMG-RL:Offline Model-based Guided Reward Learning for Heparin Treatment,reviewer_confidence,high,medium,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,publication_status,Peer-reviewed journal article,"Peer-reviewed journal article (Neurobiology of Aging, 2022).",,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,domain,Alzheimer disease staging and personalized progression forecasting,"Alzheimer disease progression, personalized staging, and simulation.",,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,dataset_or_cohort,ADNI development/source cohort and independent Geneva Memory Center clinical cohort,ADNI development cohort and independent Geneva Memory Center (GMC) clinical cohort.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,sample_scale,442 ADNI participants and 93 Geneva participants; tau PET is available for a 50-person Geneva subset,442 ADNI participants and 93 GMC participants; 50 GMC participants had tau PET; GMC follow-up included 201 MMSE assessments across groups.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,institution_count,ADNI is multisite and Geneva is one independent clinical center; exact ADNI site count is NI,ADNI multicenter development cohort plus one independent Geneva memory-center cohort.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,split_strategy,"Model dynamics are learned from ADNI and applied to Geneva; no detailed internal train/validation fraction is reported, and the primary external application does not report model refitting","Previously fitted ADNI model applied to GMC; GMC-specific imputation/harmonization and a separately estimated GMC trajectory are also used, so the external analysis is not wholly frozen.",,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,observation_process,"Irregular multimodal MRI, FDG-PET, amyloid-PET, tau-PET, and cognitive observations aligned through disease-time estimation",Irregular longitudinal clinical scores and MRI/amyloid-PET/FDG-PET in ADNI; GMC has baseline multimodal imaging and longitudinal MMSE only.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,missingness,Substantial modality missingness is addressed through defined imputation/harmonization procedures and sensitivity analyses; exact missing proportions vary by modality,"Disease severity can use available modalities; six absent GMC clinical scores are KNN-imputed from ADNI, 36 missing FDG scans are estimated from early amyloid PET, and tracer measurements are harmonized.",,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,censoring_or_competing_events,"Conversion status is analyzed, but death, dropout, and competing-risk censoring are not modeled as dynamic events","Conversion status uses last follow-up; dropout, death, and informative follow-up are not modeled.",,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,state,Multimodal biomarker z-scores and individualized latent disease stage/progression timing,"Four biomarker z-scores: clinical, gray-matter atrophy, amyloid, and glucose metabolism; disease severity is position on the reference trajectory.",,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,observation_decoder,Dynamical model maps disease time to observed biomarker and cognitive trajectories,"Mappings convert z-score trajectories back to clinical and regional imaging measurements, including MMSE.",,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,action,NA: no treatment or controllable action is evaluated in this article,No action evaluated in this study; the paper cites prior capability to simulate anti-amyloid treatment effects.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,action_provenance,NA: observed natural-history data only; earlier anti-amyloid applications are cited but not tested here,NA for current experiments; referenced anti-amyloid action is a simulated intervention from prior work.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,transition_mechanism,Coupled ordinary differential equations model personalized biomarker progression,Coupled ordinary differential equations governing the four biomarker z-scores.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,maximum_horizon,Five-year individualized forward forecasts and backward disease-stage reconstruction,Personalized GMC evolution simulated for five years; ADNI/GMC reference trajectories span long-term disease time.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,rollout_regime,Personalized forward/backward trajectories are generated from baseline multimodal observations and compared with longitudinal outcomes,Free-running forward/backward ODE trajectories and five-year individual prediction.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,capability_claim,"Passive forecasting: the empirical contribution is staging and natural-history prediction, not action-conditioned simulation",Passive forecasting/disease staging in the present experiments; the paper additionally repeats a counterfactual anti-amyloid capability claim from prior work.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,baselines,"Observed follow-up, population-level biomarker relationships, disease-stage groups, and simpler association analyses; no prominent action/model-free baseline applies",ADNI-derived versus GMC-derived progression trajectories and known clinical groups; no standard forecasting baseline or action-agnostic intervention model.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,state_fidelity_metrics,"Group separation by estimated stage, cross-modal correlations, converter/nonconverter associations, and biomarker agreement","Known-groups t tests/effect sizes and Spearman correlations with MMSE, hippocampal atrophy, FDG, amyloid, and external tau PET.",,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,transition_metrics,Reported trajectory errors are approximately 3-12% by modality; individual five-year MMSE mean absolute error is approximately 1.8-2.4 points,ADNI-versus-GMC trajectory errors (6%–9% for z-scores; 3%–12% for decoded modalities) and GMC MMSE absolute error 1.8–2.4 points over follow-up.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,rollout_stability,Prediction is evaluated at multiple future times through five years; uncertainty growth by horizon is not formally calibrated,Five-year illustrative individual trajectories and cohort trajectory comparisons; no error degradation at multiple forecast horizons.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,action_sensitivity,NA: no action variable or intervention perturbation in the evaluated study,No action perturbation experiment in this paper.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,calibration_and_uncertainty,"Error distributions and preprocessing sensitivity checks are reported; no calibrated predictive intervals, reliability diagram, or coverage analysis",Standard deviations and 95% confidence intervals for selected regressions/imputation; no predictive calibration or interval coverage.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,external_validation,ADNI-derived dynamics are applied to an independent 93-person Geneva cohort with no reported model tuning for the primary staging/forecasting analyses,"Independent GMC cohort with different acquisition protocols, but adaptation/harmonization uses GMC data and a GMC-specific progression fit.",,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,decision_utility,"Potential utility is individualized disease staging, prognosis, and trial enrichment; no prospective clinical decision-impact study is performed",Retrospective disease staging and individual MMSE monitoring proxy; no clinician decision or trial-enrollment impact study.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,safety_evaluation,NA/NI: no intervention hazard or safety endpoint is relevant to the passive forecasting analysis,No safety or harmful-decision evaluation.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,statistical_analysis,"Group comparisons, correlations, trajectory-error summaries, and sensitivity analyses are reported; exact test details appear with results/figures","Student t tests, Cohen d, Spearman correlations, 10-fold cross-validation for imputation, means/SDs, and 95% confidence intervals.",,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,causal_language,"Disease-progression language is mechanistic, but this article does not estimate a causal treatment effect","Paper states SimulAD can simulate anti-amyloid treatment impact, but the current empirical evaluation does not estimate or validate such an effect.",,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,estimand,NA: no treatment-effect estimand,Individual natural-history biomarker/MMSE trajectory; no explicit intervention-effect estimand in the current study.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,confounding_strategy,NA for treatment causality; demographic/measurement differences are handled through preprocessing and sensitivity analyses rather than causal adjustment,None for the referenced treatment capability; external natural-history validation uses cohort harmonization rather than causal adjustment.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,positivity_and_overlap,NA: no treatment assignment or action support,Not evaluated.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,counterfactual_validation,NA: no intervention counterfactual is evaluated in this article,None in the current paper; external GMC validation concerns staging and natural-history trajectories only.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,code_access,NI: no public paper-specific code repository identified,Unavailable — the article calls SimulAD research software and provides no inspectable repository.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,weights_access,NI: fitted model weights/parameters are not released as a reusable artifact,Unavailable — fitted ODE/decoder parameters were not released as a reusable package.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,data_access,ADNI is available by application; Geneva clinical data are not public,ADNI is credentialed; GMC data availability is request/institution-governed and not openly released.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,preprocessing_reproducibility,"Imaging harmonization, z-scoring, imputation, disease-time inference, and sensitivity variants are described; reusable end-to-end scripts are NI","Partial — imaging pipelines, KNN imputation, FDG estimation, and tracer correction are described, but complete code/data are unavailable.",,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,randomness,Predominantly deterministic fitting/simulation; random initialization or seeds are NI,No reproducible seeds or repeated stochastic model runs; deterministic ODE analysis with resampling only for imputation validation.,,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,evidence_anchors,"Neurobiology of Aging final article, DOI 10.1016/j.neurobiolaging.2021.12.015: Methods define 442 ADNI and 93 Geneva participants, multimodal preprocessing, ODE dynamics, and five-year trajectories; Results and Figs. 2-6 report staging, external application, trajectory errors, and MMSE forecasts; sensitivity analyses test preprocessing","pp. 73–76, Secs. 2.1–2.6 and Tables 1–2 (cohorts/model/preprocessing); pp. 78–80, Figs. 3–6 and Table 4 (external validity, trajectory errors, five-year MMSE); pp. 80–82 Discussion/Conclusion.",,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,appraisal_strengths,"Independent clinical-cohort application, multimodal state evaluation, personalized long-horizon trajectories, and explicit sensitivity analysis","Independent clinical cohort, multimodal staging checks including tau not used for training, explicit heterogeneity harmonization, and individual longitudinal prediction.",,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,appraisal_limitations,"No action evaluation, limited uncertainty quantification, unclear internal split, no safety/decision-impact study, and no public implementation","External cohort is adapted rather than fully frozen, no standard forecast baseline or horizon degradation, no calibration/public code, and treatment counterfactual capability is not tested here.",,
MWM-XC71FC75483,SimulAD: a dynamical model for personalized simulation and disease staging in Alzheimer's disease.,source_status,Author-hosted final peer-reviewed article PDF inspected,indexed,,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,publication_status,Preprint,"Preprint (medRxiv, posted July 29, 2026; not peer reviewed at inspection cutoff).",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,domain,Youth mental health; multimodal longitudinal simulation and forecasting,"Youth mental health, digital phenotyping, wearable sensing, and mechanistic virtual twins.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,dataset_or_cohort,"GLOBEM multi-year cohort with passive sensing, ecological momentary assessment, and survey outcomes","GLOBEM multi-year university-student cohort integrating passive smartphone, wearable, EMA, and survey data.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,sample_scale,"496 participants in the overall cohort; 50 representative participants from each of four clusters, 200 total, receive detailed simulation evaluation; 50 accepted particles and 20 simulations yield 1,000 trajectories per person",496 participants; four empirical clusters; participant-level decoding/forecasting uses the 50 centroid-nearest participants per cluster (200 total).,,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,institution_count,Multi-year cohort with university/student recruitment; exact unique institution count is NI,GLOBEM is a longitudinal research cohort; exact collection-site count was not stated in the inspected primary text.,,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,split_strategy,"Cluster-based representative sampling, split-half target-corridor stability checks, and forecasting models locked before temporally held-out observations; the authors state this is not a strict leading-window end-to-end validation","Cluster/participant inversion uses observed summaries; forecasting uses causal rolling origins with future observations withheld. Split-half corridor analysis tests leakage, but there is no independent external cohort.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,observation_process,"Sub-hourly behavioral and physiological streams, day-level burdens, EMA observations, and periodic surveys with channel-specific timing","Daily digital/wearable channels and sparser EMA/survey channels on irregular grids; forecasts at 1, 3, 7, 14, and 21 days.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,missingness,"Finite observations and channel support are used, with preprocessing/imputation details in supplementary sections S7/S11; missingness is not modeled as an informative observation process","Observed time points retained; missing channels marginalized when availability thresholds are met, otherwise state labels remain missing. No blanket imputation/deletion solely for missing channels.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,censoring_or_competing_events,"Attrition, clinical escalation, hospitalization, and competing events are not explicitly modeled in the reported forecasts",Observation length is participant-specific; dropout/informative missingness and clinical competing events are not modeled.,,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,state,"Coupled traits, daily burdens, sub-hourly behavior/physiology, latent mental-health regime, and observation-channel states","Multiscale traits, day-level psychiatric burden, sub-hourly behavior/physiology, latent HMM states, and participant-specific compatible parameter clouds.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,observation_decoder,"Channel-specific stochastic emission models produce passive-sensing, EMA, and survey observations","Mixed-emission sticky HMM/AR-HMM decodes digital, wearable, and EMA channels and produces channel-specific forecasts.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,action,"Intervention processes are represented structurally, but no administered action is evaluated in the empirical batch","Architecture includes intervention-process namespaces and motivates counterfactual changes, but no intervention action is perturbed in the reported empirical experiments.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,action_provenance,Hypothetical model intervention/counterfactual input; current validation uses natural observational trajectories,NA for evaluated experiments; proposed actions are future simulated behavioral/intervention perturbations.,,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,transition_mechanism,"Coupled stochastic dynamical system with mechanistic dependencies, hidden-state transitions, emissions, and particle-based parameter/state inference",Coupled stochastic processes and oscillators with explicit feedbacks; ABC sequential-rejection inversion; sticky HMM/AR-HMM forecast dynamics.,,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,maximum_horizon,"Forecasts at 1, 3, 7, 14, and 21 days; generative simulations are also used for occupancy, transition, and target-corridor analyses","Participant-matched simulator durations; rolling forecasts at 1, 3, 7, 14, and 21 days; cluster inversion uses 80-day simulated populations.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,rollout_regime,Accepted posterior particles seed repeated free-running trajectories; forecasts and distributional behavior are aggregated across simulations,Free-running stochastic virtual-twin generation and offline rolling-origin forecasts with locked synthetic models.,,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,capability_claim,"Counterfactual: the architecture claims intervention simulation, although demonstrated empirical capability is passive forecasting","Counterfactual — title/body position the CSDS for counterfactual simulation and intervention planning, although reported evaluation is passive generation/forecasting.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,baselines,"Persistence and prefix-mean forecasting nulls, hidden-state/transition summaries, and observed target corridors","Causal prefix mean, persistence, sticky HMM, sticky HMM plus AR heads, native AR-HMM, and synthetic versus hybrid training regimes; no evaluated no-action/action-shuffle counterfactual comparator.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,state_fidelity_metrics,"Cluster and individual target-corridor coverage, state occupancy, regime prevalence, and observed-versus-simulated summary distributions","Target coverage/proximity; synthetic-observed state occupancy correlation/total-variation distance, transition correlation/Jensen-Shannon divergence, and state-fingerprint correlation.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,transition_metrics,"Transition-matrix/occupancy agreement, drift correlations, forecast R-squared, within-subject skill, and balanced accuracy across horizons","Transition-matrix concordance plus pooled predictive R², within-subject skill, directional balanced accuracy, and drift correlation at 1/3/7/14/21 days.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,rollout_stability,Results are explicitly resolved at five horizons through 21 days and compared with nulls; long-horizon performance declines are visible,"Repeated simulations per particle/participant, horizon-resolved performance, split-half target-corridor stability, and discussion of horizon-dependent deterioration; no clinical constraint-violation rate.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,action_sensitivity,"No administered-action, action-removal, action-shuffle, or intervention-parameter response experiment is reported","No intervention removal, timing, magnitude, or counterfactual perturbation test; these are explicitly future priorities.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,calibration_and_uncertainty,"Posterior particles, repeated simulations, 5,000 subject-block bootstrap intervals, and calibration plots/R-squared are reported; reliability, calibration slope/intercept, or nominal interval coverage is not established","Compatible parameter ensembles, participant uncertainty corridors, 5,000 subject-block bootstrap intervals, and horizon-specific calibration plots/linear fits at 1 and 21 days.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,external_validation,"No independent cohort, institution, or geographically external validation","None; all empirical fitting and evaluation use GLOBEM, with temporally held-out observations but no independent cohort.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,decision_utility,"Forecasting and early-warning capability could support monitoring, but no clinician decision, intervention selection, or prospective outcome improvement is tested","Offline short-horizon risk/trajectory forecasting proxy; no clinician decision, intervention selection, or prospective workflow evaluation.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,safety_evaluation,"NI/negative: rare hazardous transitions, crisis escalation, and intervention harms are not calibrated or stress-tested","Low-burden structural constraints for unmeasured syndromes and a relaxed suicidality constraint are used, but hazardous-transition calibration and clinical safety testing are explicitly absent.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,statistical_analysis,"Five thousand subject-block bootstrap replicates, horizon-specific metrics, ANOVA/group comparisons, repeated particles/simulations, and calibration analyses","ANOVA with Holm correction, FDR correction, effect sizes, ABC diagnostics, correlations/divergences, and 5,000 subject-block bootstrap confidence intervals.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,causal_language,"Uses counterfactual and intervention-process language, but current data do not identify an intervention effect","Explicit causal-pathway, counterfactual-simulation, virtual-twin, and intervention-planning language, with Discussion cautioning that recovered parameters are not unique causal determinants.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,estimand,NI: no explicit causal estimand for an intervention response,"No explicit intervention contrast; evaluated quantities are phenotype fit, state concordance, and future observational trajectory prediction.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,confounding_strategy,No time-varying confounding strategy or causal adjustment for observational exposures is reported,"None for intervention effects; forecasts use causal temporal prefixes, but that prevents look-ahead rather than identifying treatment effects.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,positivity_and_overlap,"No treatment/action propensity, support, or overlap diagnostic is reported",Not evaluated because no empirical intervention/action study is conducted.,,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,counterfactual_validation,No real intervention or independent outcome validates model-generated counterfactual trajectories,"None; paper calls for future perturbation, prospective, and independent-cohort tests.",,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,code_access,Code is described as planned for the accepted manuscript but is not currently public,Planned/unavailable — paper states the accepted-manuscript code base will contain the full implementation; no inspectable repository was identified at cutoff.,,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,weights_access,NI: accepted particles/fitted parameters are not released as public weights,Unavailable — accepted particle clouds/fitted participant models were not released.,,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,data_access,GLOBEM data are available by request/application rather than unrestricted download,GLOBEM is a released research dataset by citation; data produced in this study are stated available on reasonable request.,,
MWM-XCC1C1352D9,The Coupled Stochastic Dynamical System: A Generative Model for Simulating and Forecasting Youth Mental Health Trajectories,preprocessing_reproducibility,"The main text and extensive supplement specify channels, preprocessing, clustering, inference, simulation, and metrics; runnable artifacts are not public","Partial — extensive supplementary specifications and mapping/ABC/HMM settings are described, but current code and exact fitted artifacts are unavailable.",,
