candidate_id,title,decision,corpus_type,reason_code,rationale,full_text_needed
MWM-0323,Dynamical latent state computation in the male macaque posterior parietal cortex.,exclude,not_applicable,no_world_model_dynamics,"“Dynamical latent state computation in the male macaque posterior parietal cortex.” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0324,Early detection of cognitive impairment among primary care settings: A program evaluation,exclude,not_applicable,no_world_model_dynamics,"“Early detection of cognitive impairment among primary care settings: A program evaluati…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0325,Economic Modeling Analysis of an Intensive GDMT Optimization Program in Hospitalized Heart Failure Patients.,exclude,not_applicable,no_world_model_dynamics,"“Economic Modeling Analysis of an Intensive GDMT Optimization Program in Hospitalized He…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0326,Generalized external synchronization of networks based on clustered pandemic systems-The approach of Covid-19 towards influenza.,exclude,not_applicable,wrong_domain,“Generalized external synchronization of networks based on clustered pandemic systems-Th…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0327,"Learning, Prediction and Planning with Approximate Forward Models",exclude,not_applicable,wrong_domain,"“Learning, Prediction and Planning with Approximate Forward Models” concerns a non-medical domain or uses world-model terminology outside medical AI.",no
MWM-0328,Persistent memory for AI coding agents: a pre-registered SWE-bench Verified benchmark,exclude,not_applicable,wrong_domain,“Persistent memory for AI coding agents: a pre-registered SWE-bench Verified benchmark” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0329,POSQA: Probe the World Models of LLMs with Size Comparisons,exclude,not_applicable,wrong_domain,“POSQA: Probe the World Models of LLMs with Size Comparisons” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0330,"Real-World Effects of Second-Generation Versus Earlier Intermediate/Basal Insulin Analogues on Rates of Hypoglycemia in Adults with Type 1 and 2 Diabetes (iNPHORM, US).",exclude,not_applicable,no_world_model_dynamics,"“Real-World Effects of Second-Generation Versus Earlier Intermediate/Basal Insulin Analo…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0331,Steps towards a minimal unifying model of consciousness: An integration of models of consciousness based on the free energy principle,exclude,not_applicable,wrong_domain,“Steps towards a minimal unifying model of consciousness: An integration of models of co…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0332,TensorInference: A Julia package for tensor-based probabilistic inference,exclude,not_applicable,wrong_domain,“TensorInference: A Julia package for tensor-based probabilistic inference” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0333,"The conductor model of consciousness, our neuromorphic twins, and the human-AI deal",exclude,not_applicable,wrong_domain,"“The conductor model of consciousness, our neuromorphic twins, and the human-AI deal” concerns a non-medical domain or uses world-model terminology outside medical AI.",no
MWM-0334,The Phase 3 INVIGORATE Trial of Reproxalap in Patients with Seasonal Allergic Conjunctivitis.,exclude,not_applicable,no_world_model_dynamics,"“The Phase 3 INVIGORATE Trial of Reproxalap in Patients with Seasonal Allergic Conjuncti…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0335,The use of environmental exposure chambers in studies related to ocular surface effects.,exclude,not_applicable,review_not_primary,“The use of environmental exposure chambers in studies related to ocular surface effects.” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0336,Toward Real-World Voice Disorder Classification.,exclude,not_applicable,static_prediction,"“Toward Real-World Voice Disorder Classification.” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0337,What's Missing from Machine Learning for Medicine? New Methods for Causal Effect Estimation and Representation Learning from EHR Data,exclude,not_applicable,no_world_model_dynamics,"“What's Missing from Machine Learning for Medicine? New Methods for Causal Effect Estima…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0338,When Demonstrations Meet Generative World Models: A Maximum Likelihood Framework for Offline Inverse Reinforcement Learning,exclude,not_applicable,wrong_domain,“When Demonstrations Meet Generative World Models: A Maximum Likelihood Framework for Of…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0339,World models and predictive coding for cognitive and developmental robotics: frontiers and challenges,exclude,not_applicable,wrong_domain,“World models and predictive coding for cognitive and developmental robotics: frontiers…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0340,ТЕОРЕТИЧНІ ЗАСАДИ РЕАЛІЗАЦІЇ ДЕРЖАВНО-ПРИВАТНОГО ПАРТНЕРСТВА У СФЕРІ ОХОРОНИ ЗДОРОВ’Я В УКРАЇНІ,exclude,not_applicable,wrong_domain,“ТЕОРЕТИЧНІ ЗАСАДИ РЕАЛІЗАЦІЇ ДЕРЖАВНО-ПРИВАТНОГО ПАРТНЕРСТВА У СФЕРІ ОХОРОНИ ЗДОРОВ’Я В…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0341,A Theoretical Framework for Inference and Learning in Predictive Coding Networks,exclude,not_applicable,wrong_domain,“A Theoretical Framework for Inference and Learning in Predictive Coding Networks” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0342,A Vaccine for Volatility? Financial Market Reactions to the Arrival of the Covid-19 Vaccine,exclude,not_applicable,wrong_domain,“A Vaccine for Volatility? Financial Market Reactions to the Arrival of the Covid-19 Vac…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0343,Analysis and Optimization of Network Properties for Bionic Topology Hopfield Neural Network Using Gaussian-Distributed Small-World Rewiring Method,exclude,not_applicable,wrong_domain,“Analysis and Optimization of Network Properties for Bionic Topology Hopfield Neural Net…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0344,Assessing the validity of test scores using response process data from an eye-tracking study: a new approach.,exclude,not_applicable,static_prediction,"“Assessing the validity of test scores using response process data from an eye-tracking…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0345,Brain signals of a Surprise-Actor-Critic model: Evidence for multiple learning modules in human decision making.,include,empirical,include_empirical,The abstract describes empirical evaluation of learned medical or biomedical dynamics in “Brain signals of a Surprise-Actor-Critic model: Evidence for multiple learning modules…”.,yes
MWM-0346,Building artificial intelligence and machine learning models : a primer for emergency physicians.,exclude,not_applicable,no_world_model_dynamics,"“Building artificial intelligence and machine learning models : a primer for emergency p…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0347,Contrastive Unsupervised Learning of World Model with Invariant Causal Features,exclude,not_applicable,wrong_domain,“Contrastive Unsupervised Learning of World Model with Invariant Causal Features” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0348,Disintegrating and Reintegrating the Self – (In)Flexible Self-Models in Depersonalisation and Psychedelic Experiences,exclude,not_applicable,wrong_domain,“Disintegrating and Reintegrating the Self – (In)Flexible Self-Models in Depersonalisati…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0349,Dynamical Latent State Computation in the Posterior Parietal Cortex,exclude,not_applicable,duplicate_publication,“Dynamical Latent State Computation in the Posterior Parietal Cortex” is a duplicate or non-primary record from an already represented publication lineage.,no
MWM-0350,Economic evaluation of adalimumab versus etanercept for psoriatic arthritis in a Brazilian real-world model.,exclude,not_applicable,no_world_model_dynamics,"“Economic evaluation of adalimumab versus etanercept for psoriatic arthritis in a Brazil…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0351,Efficient Deep Reinforcement Learning with Predictive Processing Proximal Policy Optimization,exclude,not_applicable,wrong_domain,“Efficient Deep Reinforcement Learning with Predictive Processing Proximal Policy Optimi…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0352,Evolution of Technology in Artificial Intelligence (AI),exclude,not_applicable,wrong_domain,“Evolution of Technology in Artificial Intelligence (AI)” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0353,Getting Further Faster: Illuminating Opportunities for Health Departments to Support Community-Driven Social Determinants of Health Interventions,exclude,not_applicable,no_world_model_dynamics,"“Getting Further Faster: Illuminating Opportunities for Health Departments to Support Co…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0354,HEALTH CARE SYSTEM ADMINISTRATION: CLASSIFICATION OF WORLD MODELS AND NATIONAL EXPERIENCE OF THEIR IMPLEMENTATION,exclude,not_applicable,no_world_model_dynamics,"“HEALTH CARE SYSTEM ADMINISTRATION: CLASSIFICATION OF WORLD MODELS AND NATIONAL EXPERIEN…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0355,"Predicting Real-world Hypoglycemia Risk in American Adults With Type 1 or 2 Diabetes Mellitus Prescribed Insulin and/or Secretagogues: Protocol for a Prospective, 12-Wave Internet-Based Panel Survey With Email Support (the iNPHORM [Investigating Novel Predictions of Hypoglycemia Occurrence Using Real-world Models] Study).",exclude,not_applicable,no_world_model_dynamics,"“Predicting Real-world Hypoglycemia Risk in American Adults With Type 1 or 2 Diabetes Me…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0356,Reproxalap Improves Signs and Symptoms of Allergic Conjunctivitis in an Allergen Chamber: A Real-World Model of Allergen Exposure.,exclude,not_applicable,no_world_model_dynamics,"“Reproxalap Improves Signs and Symptoms of Allergic Conjunctivitis in an Allergen Chambe…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0357,Simulation and forecasting models of COVID-19 taking into account spatio-temporal dynamic characteristics: A review.,exclude,not_applicable,review_not_primary,“Simulation and forecasting models of COVID-19 taking into account spatio-temporal dynam…” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0358,Single Plant Fertilization Using a Robotic Platform in an Organic Cropping Environment,exclude,not_applicable,wrong_domain,“Single Plant Fertilization Using a Robotic Platform in an Organic Cropping Environment” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0359,Teaching strategies for evidence-based health care: filling the gap between traditional academic curricula and health service prioritization,exclude,not_applicable,no_world_model_dynamics,"“Teaching strategies for evidence-based health care: filling the gap between traditional…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0360,Three-Dose Vaccination-Induced Immune Responses Protect Against SARS-CoV-2 Omicron BA.2,exclude,not_applicable,wrong_domain,“Three-Dose Vaccination-Induced Immune Responses Protect Against SARS-CoV-2 Omicron BA.2” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0361,To copy or not to copy? That is the question! From chimpanzees to the foundation of human technological culture,exclude,not_applicable,wrong_domain,“To copy or not to copy? That is the question! From chimpanzees to the foundation of hum…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0362,TRUST-LAPSE: An Explainable and Actionable Mistrust Scoring Framework for Model Monitoring,exclude,not_applicable,duplicate_publication,“TRUST-LAPSE: An Explainable and Actionable Mistrust Scoring Framework for Model Monitor…” is a duplicate or non-primary record from an already represented publication lineage.,no
MWM-0363,Understanding cingulotomy's therapeutic effect in OCD through computer models.,exclude,not_applicable,no_empirical_evaluation,“Understanding cingulotomy's therapeutic effect in OCD through computer models.” is conceptual or proposed and reports no qualifying primary empirical evaluation.,no
MWM-0364,Using combined environmental-clinical classification models to predict role functioning outcome in clinical high-risk states for psychosis and recent-onset depression.,exclude,not_applicable,static_prediction,"“Using combined environmental-clinical classification models to predict role functioning…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0365,A brain basis of dynamical intelligence for AI and computational neuroscience,exclude,not_applicable,wrong_domain,“A brain basis of dynamical intelligence for AI and computational neuroscience” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0366,"A joint industry-sponsored data monitoring committee model for observational, retrospective drug safety studies in the real-world setting.",exclude,not_applicable,no_world_model_dynamics,"“A joint industry-sponsored data monitoring committee model for observational, retrospec…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0367,Building Primary Palliative Care Capacity Through Education at a National Level: Pallium Canada and its LEAP Courses,exclude,not_applicable,no_world_model_dynamics,"“Building Primary Palliative Care Capacity Through Education at a National Level: Palliu…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0368,COVID-19 hinterland: surveilling the self-reported impacts of the pandemic on diabetes management in the USA (cross-sectional results of the iNPHORM study).,exclude,not_applicable,no_world_model_dynamics,"“COVID-19 hinterland: surveilling the self-reported impacts of the pandemic on diabetes…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0369,Data-Efficient Reinforcement Learning for Malaria Control,include,empirical,include_empirical,The abstract describes empirical evaluation of learned medical or biomedical dynamics in “Data-Efficient Reinforcement Learning for Malaria Control”.,yes
MWM-0370,"Design, Control, Modeling, and Simulation of Mechanical Ventilator for Respiratory Support",exclude,not_applicable,no_world_model_dynamics,"“Design, Control, Modeling, and Simulation of Mechanical Ventilator for Respiratory Supp…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0371,Early Detection and Intervention in Audiology,exclude,not_applicable,no_world_model_dynamics,"“Early Detection and Intervention in Audiology” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0372,Efficacy and safety of pharmacoinvasive strategy compared with primary PCI in patients with STEMI presenting to non-PCI hubs: A real world study,exclude,not_applicable,no_world_model_dynamics,"“Efficacy and safety of pharmacoinvasive strategy compared with primary PCI in patients…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0373,fMRI Evidence for Default Mode Network Deactivation Associated with Rapid Eye Movements in Sleep.,exclude,not_applicable,no_world_model_dynamics,"“fMRI Evidence for Default Mode Network Deactivation Associated with Rapid Eye Movements…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0374,Mechanisms for ensuring public order protection at the local level in conditions of decentralization of government: EU experience for Ukraine,exclude,not_applicable,wrong_domain,“Mechanisms for ensuring public order protection at the local level in conditions of dec…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0375,MedAttacker: Exploring Black-Box Adversarial Attacks on Risk Prediction Models in Healthcare,exclude,not_applicable,static_prediction,"“MedAttacker: Exploring Black-Box Adversarial Attacks on Risk Prediction Models in Healt…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0376,"Predicting Real-world Hypoglycemia Risk in American Adults With Type 1 or 2 Diabetes Mellitus Prescribed Insulin and/or Secretagogues: Protocol for a Prospective, 12-Wave Internet-Based Panel Survey With Email Support (the iNPHORM [Investigating Novel Predictions of Hypoglycemia Occurrence Using Real-world Models] Study) (Preprint)",exclude,not_applicable,duplicate_publication,“Predicting Real-world Hypoglycemia Risk in American Adults With Type 1 or 2 Diabetes Me…” is a duplicate or non-primary record from an already represented publication lineage.,no
MWM-0377,Reading the Human through Robots,exclude,not_applicable,wrong_domain,“Reading the Human through Robots” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0378,Short- and Long-Range Connections Differentially Modulate the Dynamics and State of Small-World Networks.,exclude,not_applicable,no_world_model_dynamics,"“Short- and Long-Range Connections Differentially Modulate the Dynamics and State of Sma…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0379,The effects of short- and long-range connections on the small-world topology,exclude,not_applicable,no_world_model_dynamics,"“The effects of short- and long-range connections on the small-world topology” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0380,The first prior: From co-embodiment to co-homeostasis in early life.,exclude,not_applicable,no_world_model_dynamics,"“The first prior: From co-embodiment to co-homeostasis in early life.” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0381,The state of female reproductive health in Ukraine,exclude,not_applicable,no_world_model_dynamics,"“The state of female reproductive health in Ukraine” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0382,Water Bodies in the Besserman Mythology and Rituals,exclude,not_applicable,wrong_domain,“Water Bodies in the Besserman Mythology and Rituals” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0383,World model learning and inference,exclude,not_applicable,review_not_primary,“World model learning and inference” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0384,Стан репродуктивного здоров’я жінок в Україні: Огляд літератури,exclude,not_applicable,duplicate_publication,“Стан репродуктивного здоров’я жінок в Україні: Огляд літератури” is a duplicate or non-primary record from an already represented publication lineage.,no
MWM-0385,A generative spiking neural-network model of goal-directed behaviour and one-step planning.,exclude,not_applicable,no_world_model_dynamics,"“A generative spiking neural-network model of goal-directed behaviour and one-step plann…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0386,Altered Topological Properties of Brain Structural Covariance Networks in Patients With Cervical Spondylotic Myelopathy.,exclude,not_applicable,static_prediction,"“Altered Topological Properties of Brain Structural Covariance Networks in Patients With…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0387,An Application of Affective Computing on Mental Disorders: A Resting State fNIRS Study,exclude,not_applicable,static_prediction,"“An Application of Affective Computing on Mental Disorders: A Resting State fNIRS Study” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0388,ANALYSIS VALIDATION OF THE PULSE BREAKDOWN ANALYSIS ALGORITHM UTILIZING CENTRAL BLOOD PRESSURE,exclude,not_applicable,static_prediction,"“ANALYSIS VALIDATION OF THE PULSE BREAKDOWN ANALYSIS ALGORITHM UTILIZING CENTRAL BLOOD P…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0389,Application of Information Technology to Maintenance Management of Civil Infrastructure with BIM Collaboration Platform,exclude,not_applicable,wrong_domain,“Application of Information Technology to Maintenance Management of Civil Infrastructure…” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0390,Digital Health: Opportunities and Challenges to Develop the Next-Generation Technology-Enabled Models of Cardiovascular Care.,exclude,not_applicable,no_world_model_dynamics,"“Digital Health: Opportunities and Challenges to Develop the Next-Generation Technology-…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0391,Dynamics of centrality measures of random graph mathematical models,exclude,not_applicable,wrong_domain,“Dynamics of centrality measures of random graph mathematical models” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0392,Estimating real-world performance of a predictive model: a case-study in predicting mortality.,exclude,not_applicable,static_prediction,"“Estimating real-world performance of a predictive model: a case-study in predicting mor…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0393,Evaluating Home-Based Health Coaching from Community Health Representatives for Navajo Adults with Type 2 Diabetes,exclude,not_applicable,no_world_model_dynamics,"“Evaluating Home-Based Health Coaching from Community Health Representatives for Navajo…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0394,Hallucinations in posttraumatic stress disorder: Insights from predictive coding.,exclude,not_applicable,no_empirical_evaluation,“Hallucinations in posttraumatic stress disorder: Insights from predictive coding.” is conceptual or proposed and reports no qualifying primary empirical evaluation.,no
MWM-0395,"Medical Scribes, Provider and Patient Experience, and Patient Throughput: a Trial in an Academic General Internal Medicine Practice.",exclude,not_applicable,no_world_model_dynamics,"“Medical Scribes, Provider and Patient Experience, and Patient Throughput: a Trial in an…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0396,MODELS OF FUNCTIONING OF THE CORPORATE AGREEMENTS INSTITUTE: FOREIGN EXPERIENCE,exclude,not_applicable,wrong_domain,“MODELS OF FUNCTIONING OF THE CORPORATE AGREEMENTS INSTITUTE: FOREIGN EXPERIENCE” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0397,Partnering to power progress towards a paradigm shift: Response to Riggare et al.,exclude,not_applicable,wrong_domain,“Partnering to power progress towards a paradigm shift: Response to Riggare et al.” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0398,Perspectives of specialists and family physicians in interprofessional teams in caring for patients with multimorbidity: a qualitative study.,exclude,not_applicable,no_world_model_dynamics,"“Perspectives of specialists and family physicians in interprofessional teams in caring…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0399,Pharmacogenomic genotypes define genetic ancestry in patients and enable population-specific genomic implementation.,exclude,not_applicable,static_prediction,"“Pharmacogenomic genotypes define genetic ancestry in patients and enable population-spe…” evaluates a static classifier, predictor, representation, or dataset without qualifying rollout dynamics.",no
MWM-0400,Quatrix: An Empirical Evaluation of Q-Compass and SAVO on Multimodal Sequence Modeling,exclude,not_applicable,wrong_domain,“Quatrix: An Empirical Evaluation of Q-Compass and SAVO on Multimodal Sequence Modeling” concerns a non-medical domain or uses world-model terminology outside medical AI.,no
MWM-0401,The Application of Market-based Multi-Robot Task Allocation to Ambulance Dispatch,exclude,not_applicable,no_world_model_dynamics,"“The Application of Market-based Multi-Robot Task Allocation to Ambulance Dispatch” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
MWM-0402,What is the Information Base of COVID-19 Disaster’s EBM-basedChronic Injury and Illness Strategy,exclude,not_applicable,no_world_model_dynamics,"“What is the Information Base of COVID-19 Disaster’s EBM-basedChronic Injury and Illness…” does not evaluate a learned temporal, transition, rollout, or action-conditioned medical dynamics model.",no
