candidate_id,title,decision,corpus_type,reason_code,rationale,full_text_needed
MWM-0354,HEALTH CARE SYSTEM ADMINISTRATION: CLASSIFICATION OF WORLD MODELS AND NATIONAL EXPERIENCE OF THEIR IMPLEMENTATION,exclude,not_applicable,no_world_model_dynamics,“HEALTH CARE SYSTEM ADMINISTRATION: CLASSIFICATION OF WORLD...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0355,"Predicting Real-world Hypoglycemia Risk in American Adults With Type 1 or 2 Diabetes Mellitus Prescribed Insulin and/or Secretagogues: Protocol for a Prospective, 12-Wave Internet-Based Panel Survey With Email Support (the iNPHORM [Investigating Novel Predictions of Hypoglycemia Occurrence Using Real-world Models] Study).",exclude,not_applicable,no_empirical_evaluation,"“Predicting Real-world Hypoglycemia Risk in American Adults With...” is conceptual, proposed, or protocol-only and reports no qualifying empirical dynamics evaluation.",no
MWM-0356,Reproxalap Improves Signs and Symptoms of Allergic Conjunctivitis in an Allergen Chamber: A Real-World Model of Allergen Exposure.,exclude,not_applicable,no_world_model_dynamics,“Reproxalap Improves Signs and Symptoms of Allergic...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0357,Simulation and forecasting models of COVID-19 taking into account spatio-temporal dynamic characteristics: A review.,exclude,not_applicable,review_not_primary,“Simulation and forecasting models of COVID-19 taking into...” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0358,Single Plant Fertilization Using a Robotic Platform in an Organic Cropping Environment,exclude,not_applicable,wrong_domain,“Single Plant Fertilization Using a Robotic Platform in an...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0359,Teaching strategies for evidence-based health care: filling the gap between traditional academic curricula and health service prioritization,exclude,not_applicable,no_empirical_evaluation,"“Teaching strategies for evidence-based health care: filling the...” is conceptual, proposed, or protocol-only and reports no qualifying empirical dynamics evaluation.",no
MWM-0360,Three-Dose Vaccination-Induced Immune Responses Protect Against SARS-CoV-2 Omicron BA.2,exclude,not_applicable,static_prediction,"“Three-Dose Vaccination-Induced Immune Responses Protect Against...” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0361,To copy or not to copy? That is the question! From chimpanzees to the foundation of human technological culture,exclude,not_applicable,wrong_domain,“To copy or not to copy That is the question From chimpanzees to...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0362,TRUST-LAPSE: An Explainable and Actionable Mistrust Scoring Framework for Model Monitoring,exclude,not_applicable,duplicate_publication,This is the preprint version of the published model-monitoring study MWM-0317.,no
MWM-0363,Understanding cingulotomy's therapeutic effect in OCD through computer models.,exclude,not_applicable,no_empirical_evaluation,"“Understanding cingulotomy's therapeutic effect in OCD through...” is conceptual, proposed, or protocol-only and reports no qualifying empirical dynamics evaluation.",no
MWM-0364,Using combined environmental-clinical classification models to predict role functioning outcome in clinical high-risk states for psychosis and recent-onset depression.,exclude,not_applicable,static_prediction,"“Using combined environmental-clinical classification models to...” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0365,A brain basis of dynamical intelligence for AI and computational neuroscience,exclude,not_applicable,wrong_domain,“A brain basis of dynamical intelligence for AI and computational...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0366,"A joint industry-sponsored data monitoring committee model for observational, retrospective drug safety studies in the real-world setting.",exclude,not_applicable,no_world_model_dynamics,“A joint industry-sponsored data monitoring committee model for...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0367,Building Primary Palliative Care Capacity Through Education at a National Level: Pallium Canada and its LEAP Courses,exclude,not_applicable,no_world_model_dynamics,“Building Primary Palliative Care Capacity Through Education at a...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0368,COVID-19 hinterland: surveilling the self-reported impacts of the pandemic on diabetes management in the USA (cross-sectional results of the iNPHORM study).,exclude,not_applicable,no_world_model_dynamics,“COVID-19 hinterland: surveilling the self-reported impacts of...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0369,Data-Efficient Reinforcement Learning for Malaria Control,include,empirical,include_empirical,A learned Gaussian-process transition model supports MCTS planning and is evaluated on malaria control.,yes
MWM-0370,"Design, Control, Modeling, and Simulation of Mechanical Ventilator for Respiratory Support",exclude,not_applicable,no_world_model_dynamics,"“Design, Control, Modeling, and Simulation of Mechanical...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.",no
MWM-0371,Early Detection and Intervention in Audiology,exclude,not_applicable,review_not_primary,“Early Detection and Intervention in Audiology” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0372,Efficacy and safety of pharmacoinvasive strategy compared with primary PCI in patients with STEMI presenting to non-PCI hubs: A real world study,exclude,not_applicable,no_world_model_dynamics,“Efficacy and safety of pharmacoinvasive strategy compared with...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0373,fMRI Evidence for Default Mode Network Deactivation Associated with Rapid Eye Movements in Sleep.,exclude,not_applicable,no_world_model_dynamics,“fMRI Evidence for Default Mode Network Deactivation Associated...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0374,Mechanisms for ensuring public order protection at the local level in conditions of decentralization of government: EU experience for Ukraine,exclude,not_applicable,wrong_domain,“Mechanisms for ensuring public order protection at the local...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0375,MedAttacker: Exploring Black-Box Adversarial Attacks on Risk Prediction Models in Healthcare,exclude,not_applicable,static_prediction,"“MedAttacker: Exploring Black-Box Adversarial Attacks on Risk...” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0376,"Predicting Real-world Hypoglycemia Risk in American Adults With Type 1 or 2 Diabetes Mellitus Prescribed Insulin and/or Secretagogues: Protocol for a Prospective, 12-Wave Internet-Based Panel Survey With Email Support (the iNPHORM [Investigating Novel Predictions of Hypoglycemia Occurrence Using Real-world Models] Study) (Preprint)",exclude,not_applicable,duplicate_publication,This is the preprint version of the published iNPHORM protocol MWM-0355.,no
MWM-0377,Reading the Human through Robots,exclude,not_applicable,wrong_domain,“Reading the Human through Robots” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0378,Short- and Long-Range Connections Differentially Modulate the Dynamics and State of Small-World Networks.,exclude,not_applicable,wrong_domain,“Short- and Long-Range Connections Differentially Modulate the...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0379,The effects of short- and long-range connections on the small-world topology,exclude,not_applicable,wrong_domain,“The effects of short- and long-range connections on the...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0380,The first prior: From co-embodiment to co-homeostasis in early life.,exclude,not_applicable,no_empirical_evaluation,"“The first prior: From co-embodiment to co-homeostasis in early life” is conceptual, proposed, or protocol-only and reports no qualifying empirical dynamics evaluation.",no
MWM-0381,The state of female reproductive health in Ukraine,exclude,not_applicable,review_not_primary,“The state of female reproductive health in Ukraine” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0382,Water Bodies in the Besserman Mythology and Rituals,exclude,not_applicable,wrong_domain,“Water Bodies in the Besserman Mythology and Rituals” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0383,World model learning and inference,exclude,not_applicable,wrong_domain,“World model learning and inference” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0384,Стан репродуктивного здоров’я жінок в Україні: Огляд літератури,exclude,not_applicable,duplicate_publication,This is a same-author same-date language/title variant of MWM-0381.,no
MWM-0385,A generative spiking neural-network model of goal-directed behaviour and one-step planning.,exclude,not_applicable,wrong_domain,“A generative spiking neural-network model of goal-directed...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0386,Altered Topological Properties of Brain Structural Covariance Networks in Patients With Cervical Spondylotic Myelopathy.,exclude,not_applicable,static_prediction,"“Altered Topological Properties of Brain Structural Covariance...” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0387,An Application of Affective Computing on Mental Disorders: A Resting State fNIRS Study,exclude,not_applicable,static_prediction,"“An Application of Affective Computing on Mental Disorders: A...” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0388,ANALYSIS VALIDATION OF THE PULSE BREAKDOWN ANALYSIS ALGORITHM UTILIZING CENTRAL BLOOD PRESSURE,exclude,not_applicable,no_world_model_dynamics,“ANALYSIS VALIDATION OF THE PULSE BREAKDOWN ANALYSIS ALGORITHM...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0389,Application of Information Technology to Maintenance Management of Civil Infrastructure with BIM Collaboration Platform,exclude,not_applicable,wrong_domain,“Application of Information Technology to Maintenance Management...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0390,Digital Health: Opportunities and Challenges to Develop the Next-Generation Technology-Enabled Models of Cardiovascular Care.,exclude,not_applicable,review_not_primary,“Digital Health: Opportunities and Challenges to Develop the...” reviews a broader topic in which medical world models are not the primary subject.,no
MWM-0391,Dynamics of centrality measures of random graph mathematical models,exclude,not_applicable,wrong_domain,“Dynamics of centrality measures of random graph mathematical models” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0392,Estimating real-world performance of a predictive model: a case-study in predicting mortality.,exclude,not_applicable,static_prediction,"“Estimating real-world performance of a predictive model: a...” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0393,Evaluating Home-Based Health Coaching from Community Health Representatives for Navajo Adults with Type 2 Diabetes,exclude,not_applicable,no_world_model_dynamics,“Evaluating Home-Based Health Coaching from Community Health...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0394,Hallucinations in posttraumatic stress disorder: Insights from predictive coding.,exclude,not_applicable,no_empirical_evaluation,"“Hallucinations in posttraumatic stress disorder: Insights from...” is conceptual, proposed, or protocol-only and reports no qualifying empirical dynamics evaluation.",no
MWM-0395,"Medical Scribes, Provider and Patient Experience, and Patient Throughput: a Trial in an Academic General Internal Medicine Practice.",exclude,not_applicable,no_world_model_dynamics,"“Medical Scribes, Provider and Patient Experience, and Patient...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.",no
MWM-0396,MODELS OF FUNCTIONING OF THE CORPORATE AGREEMENTS INSTITUTE: FOREIGN EXPERIENCE,exclude,not_applicable,wrong_domain,“MODELS OF FUNCTIONING OF THE CORPORATE AGREEMENTS INSTITUTE:...” concerns a non-medical domain rather than medical or biomedical world-model dynamics.,no
MWM-0397,Partnering to power progress towards a paradigm shift: Response to Riggare et al.,exclude,not_applicable,no_empirical_evaluation,"“Partnering to power progress towards a paradigm shift: Response...” is conceptual, proposed, or protocol-only and reports no qualifying empirical dynamics evaluation.",no
MWM-0398,Perspectives of specialists and family physicians in interprofessional teams in caring for patients with multimorbidity: a qualitative study.,exclude,not_applicable,no_world_model_dynamics,“Perspectives of specialists and family physicians in...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0399,Pharmacogenomic genotypes define genetic ancestry in patients and enable population-specific genomic implementation.,exclude,not_applicable,static_prediction,"“Pharmacogenomic genotypes define genetic ancestry in patients...” evaluates static prediction, classification, or risk estimation without state evolution or rollout.",no
MWM-0400,Quatrix: An Empirical Evaluation of Q-Compass and SAVO on Multimodal Sequence Modeling,exclude,not_applicable,no_world_model_dynamics,“Quatrix: An Empirical Evaluation of Q-Compass and SAVO on...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0401,The Application of Market-based Multi-Robot Task Allocation to Ambulance Dispatch,exclude,not_applicable,no_world_model_dynamics,“The Application of Market-based Multi-Robot Task Allocation to...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
MWM-0402,What is the Information Base of COVID-19 Disaster’s EBM-basedChronic Injury and Illness Strategy,exclude,not_applicable,no_world_model_dynamics,“What is the Information Base of COVID-19 Disaster’s...” lacks a qualifying learned temporal rollout or action-conditioned medical dynamics mechanism.,no
